time_boot_ms,C,SV,SP,SH,SM,SVT,errRP,OFN,OFE,FS,TS,SS,GPS,PI
9936.251,1,0,0,0,0,0,0,0,0,128,0,0,0,0
9976.24,1,0,0,0,0,0,0,0,0,128,0,0,0,0
10016.298,1,0,0,0,0,0,0,0,0,128,0,0,0,0
10056.279,1,0,0,0,0,0,0,0,0,128,0,0,0,0
10096.245,1,0,0,0,0,0,0,0,0,128,0,0,0,0
10136.226,1,0,0,0,0,0,0,0,0,128,0,0,0,0
10176.244,1,0,0,0,0,0,0,0,0,128,0,0,0,0
10216.274,1,0,0,0,0,0,0,0,0,128,0,0,0,0
10256.274,1,0,0,0,0,0,0,0,0,128,0,0,0,0
10296.314,1,0,0,0,0,0,0,0,0,128,0,0,0,0
10336.254,1,0,0,0,0,0,0,0,0,128,0,0,0,0
10376.242,1,0,0,0,0,0,0,0,0,128,0,0,0,0
10416.247,1,0,0,0,0,0,0,0,0,128,0,0,0,0
10456.281,1,0,0,0,0,0,0,0,0,128,0,0,0,0
10496.27,1,0,0,0,0,0,0,0,0,128,0,0,0,0
10536.278,1,0,0,0,0,0,0,0,0,128,0,0,0,0
10576.221,1,0,0,0,0,0,0,0,0,128,0,0,0,0
10616.251,1,0,0,0,0,0,0,0,0,128,0,0,0,0
10656.289,1,0,0,0,0,0,0,0,0,128,0,0,0,0
10696.283,1,0,0,0,0,0,0,0,0,128,0,0,0,0
10736.271,1,0,0,0,0,0,0,0,0,128,0,0,0,0
10776.271,1,0,0,0,0,0,0,0,0,128,0,0,0,0
10816.225,1,0,0,0,0,0,0,0,0,128,0,0,0,0
10856.265,1,0,0,0,0,0,0,0,0,128,0,0,0,0
10896.224,1,0,0,0,0,0,0,0,0,128,0,0,0,0
10936.302,1,0,0,0,0,0,0,0,0,128,0,0,0,0
10976.282,1,0,0,0,0,0,0,0,0,128,0,0,0,0
11016.266,1,0,0,0,0,0,0,0,0,128,0,0,0,0
11056.217,1,0,0,0,0,0,0,0,0,128,0,0,0,0
11096.249,1,0,0,0,0,0,0,0,0,128,0,0,0,0
11136.28,1,0,0,0,0,0,0,0,0,128,0,0,0,0
11176.296,1,0,0,0,0,0,0,0,0,128,0,0,0,0
11216.289,1,0,0,0,0,0,0,0,0,128,0,0,0,0
11256.242,1,0,0,0,0,0,0,0,0,128,0,0,0,0
11296.256,1,0,0,0,0,0,0,0,0,128,0,0,0,0
11336.244,1,0,0,0,0,0,0,0,0,128,0,0,0,0
11376.325,1,0,0,0,0,0,0,0,0,128,0,0,0,0
11416.295,1,0,0,0,0,0,0,0,0,128,0,0,0,0
11456.281,1,0,0,0,0,0,0,0,0,128,0,0,0,0
11496.232,1,0,0,0,0,0,0,0,0,128,0,0,0,0
11536.254,1,0,0,0,0,0,0,0,0,128,0,0,0,0
11576.25,1,0,0,0,0,0,0,0,0,128,0,0,0,0
11616.277,1,0,0,0,0,0,0,0,0,128,0,0,0,0
11656.309,1,0,0,0,0,0,0,0,0,128,0,0,0,0
11696.256,1,0,0,0,0,0,0,0,0,128,0,0,0,0
11736.226,1,0,0,0,0,0,0,0,0,128,0,0,0,0
11776.254,1,0,0,0,0,0,0,0,0,128,0,0,0,0
11816.286,1,0,0,0,0,0,0,0,0,128,0,0,0,0
11856.297,1,0,0,0,0,0,0,0,0,128,0,0,0,0
11896.306,1,0,0,0,0,0,0,0,0,128,0,0,0,0
11936.283,1,0,0,0,0,0,0,0,0,128,0,0,0,0
11976.233,1,0,0,0,0,0,0,0,0,128,0,0,0,0
12016.252,1,0,0,0,0,0,0,0,0,128,0,0,0,0
12056.283,1,0,0,0,0,0,0,0,0,128,0,0,0,0
12096.3,1,0,0,0,0,0,0,0,0,128,0,0,0,0
12136.29,1,0,0,0,0,0,0,0,0,128,0,0,0,0
12176.234,1,0,0,0,0,0,0,0,0,128,0,0,0,0
12216.26,1,0,0,0,0,0,0,0,0,128,0,0,0,0
12256.245,1,0,0,0,0,0,0,0,0,128,0,0,0,0
12296.275,1,0,0,0,0,0,0,0,0,128,0,0,0,0
12336.296,1,0,0,0,0,0,0,0,0,128,0,0,0,0
12376.28,1,0,0,0,0,0,0,0,0,128,0,0,0,0
12416.23,1,0,0,0,0,0,0,0,0,128,0,0,0,0
12456.247,1,0,0,0,0,0,0,0,0,128,0,0,0,0
12496.252,1,0,0,0,0,0,0,0,0,128,0,0,0,0
12536.286,1,0,0,0,0,0,0,0,0,128,0,0,0,0
12576.292,1,0,0,0,0,0,0,0,0,128,0,0,0,0
12616.256,1,0,0,0,0,0,0,0,0,128,0,0,0,0
12656.223,1,0,0,0,0,0,0,0,0,128,0,0,0,0
12696.258,1,0,0,0,0,0,0,0,0,128,0,0,0,0
12736.263,1,0,0,0,0,0,0,0,0,128,0,0,0,0
12776.284,1,0,0,0,0,0,0,0,0,128,0,0,0,0
12816.282,1,0,0,0,0,0,0,0,0,128,0,0,0,0
12856.258,1,0,0,0,0,0,0,0,0,128,0,0,0,0
12896.213,1,0,0,0,0,0,0,0,0,128,0,0,0,0
12936.251,1,0,0,0,0,0,0,0,0,128,0,0,0,0
12976.281,1,0,0,0,0,0,0,0,0,128,0,0,0,0
13016.271,1,0,0,0,0,0,0,0,0,128,0,0,0,0
13056.282,1,0,0,0,0,0,0,0,0,128,0,0,0,0
13096.232,1,0,0,0,0,0,0,0,0,128,0,0,0,0
13136.25,1,0,0,0,0,0,0,0,0,128,0,0,0,0
13176.25,1,0,0,0,0,0,0,0,0,128,0,0,0,0
13216.288,1,0,0,0,0,0,0,0,0,128,0,0,0,0
13256.273,1,0,0,0,0,0,0,0,0,128,0,0,0,0
13296.282,1,0,0,0,0,0,0,0,0,128,0,0,0,0
13336.224,1,0,0,0,0,0,0,0,0,128,0,0,0,0
13376.242,1,0,0,0,0,0,0,0,0,128,0,0,0,0
13416.237,1,0,0,0,0,0,0,0,0,128,0,0,0,0
13456.291,1,0,0,0,0,0,0,0,0,128,0,0,0,0
13496.285,1,0,0,0,0,0,0,0,0,128,0,0,0,0
13536.263,1,0,0,0,0,0,0,0,0,128,0,0,0,0
13576.214,1,0,0,0,0,0,0,0,0,128,0,0,0,0
13616.252,1,0,0,0,0,0,0,0,0,128,0,0,0,0
13656.284,1,0,0,0,0,0,0,0,0,128,0,0,0,0
13696.252,1,0,0,0,0,0,0,0,0,128,0,0,0,0
13736.341,1,0,0,0,0,0,0,0,0,128,0,0,0,0
13776.263,1,0,0,0,0,0,0,0,0,128,0,0,0,0
13816.246,1,0,0,0,0,0,0,0,0,128,0,0,0,0
13856.254,1,0,0,0,0,0,0,0,0,128,0,0,0,0
13896.28,1,0,0,0,0,0,0,0,0,128,0,0,0,0
13936.3,1,0,0,0,0,0,0,0,0,128,0,0,0,0
13976.278,1,0,0,0,0,0,0,0,0,128,0,0,0,0
14016.254,1,0,0,0,0,0,0,0,0,128,0,0,0,0
14056.244,1,0,0,0,0,0,0,0,0,128,0,0,0,0
14096.252,1,0,0,0,0,0,0,0,0,128,0,0,0,0
14136.293,1,0,0,0,0,0,0,0,0,128,0,0,0,0
14176.308,1,0,0,0,0,0,0,0,0,128,0,0,0,0
14216.271,1,0,0,0,0,0,0,0,0,128,0,0,0,0
14256.22,1,0,0,0,0,0,0,0,0,128,0,0,0,0
14296.25,1,0,0,0,0,0,0,0,0,128,0,0,0,0
14336.234,1,0,0,0,0,0,0,0,0,128,0,0,0,0
14376.284,1,0,0,0,0,0,0,0,0,128,0,0,0,0
14416.273,1,0,0,0,0,0,0,0,0,128,0,0,0,0
14456.277,1,0,0,0,0,0,0,0,0,128,0,0,0,0
14496.224,1,0,0,0,0,0,0,0,0,128,0,0,0,0
14536.25,1,0,0,0,0,0,0,0,0,128,0,0,0,0
14576.289,1,0,0,0,0,0,0,0,0,128,0,0,0,0
14616.302,1,0,0,0,0,0,0,0,0,128,0,0,0,0
14656.303,1,0,0,0,0,0,0,0,0,128,0,0,0,0
14696.248,1,0,0,0,0,0,0,0,0,128,0,0,0,0
14736.247,1,0,0,0,0,0,0,0,0,128,0,0,0,0
14776.247,1,0,0,0,0,0,0,0,0,128,0,0,0,0
14816.295,1,0,0,0,0,0,0,0,0,128,0,0,0,0
14856.289,1,0,0,0,0,0,0,0,0,128,0,0,0,0
14896.305,1,0,0,0,0,0,0,0,0,128,0,0,0,0
14936.214,1,0,0,0,0,0,0,0,0,128,0,0,0,0
14976.248,1,0,0,0,0,0,0,0,0,128,0,0,0,0
15016.243,1,0,0,0,0,0,0,0,0,128,0,0,0,0
15056.277,1,0,0,0,0,0,0,0,0,128,0,0,0,0
15096.266,1,0,0,0,0,0,0,0,0,128,0,0,0,0
15136.271,1,0,0,0,0,0,0,0,0,128,0,0,0,0
15176.236,1,0,0,0,0,0,0,0,0,128,0,0,0,0
15216.241,1,0,0,0,0,0,0,0,0,128,0,0,0,0
15256.22,1,0,0,0,0,0,0,0,0,128,0,0,0,0
15296.28,1,0,0,0,0,0,0,0,0,128,0,0,0,0
15336.277,1,0,0,0,0,0,0,0,0,128,0,0,0,0
15376.259,1,0,0,0,0,0,0,0,0,128,0,0,0,0
15416.247,1,0,0,0,0,0,0,0,0,128,0,0,0,0
15456.259,1,0,0,0,0,0,0,0,0,128,0,0,0,0
15496.275,1,0,0,0,0,0,0,0,0,128,0,0,0,0
15536.292,1,0,0,0,0,0,0,0,0,128,0,0,0,0
15576.29,1,0,0,0,0,0,0,0,0,128,0,0,0,0
15616.234,1,0,0,0,0,0,0,0,0,128,0,0,0,0
15656.245,1,0,0,0,0,0,0,0,0,128,0,0,0,0
15696.267,1,0,0,0,0,0,0,0,0,128,0,0,0,0
15736.275,1,0,0,0,0,0,0,0,0,128,0,0,0,0
15776.296,1,0,0,0,0,0,0,0,0,128,0,0,0,0
15816.304,1,0,0,0,0,0,0,0,0,128,0,0,0,0
15856.232,1,0,0,0,0,0,0,0,0,128,0,0,0,0
15896.253,1,0,0,0,0,0,0,0,0,128,0,0,0,0
15936.253,1,0,0,0,0,0,0,0,0,128,0,0,0,0
15976.275,1,0,0,0,0,0,0,0,0,128,0,0,0,0
16016.298,1,0,0,0,0,0,0,0,0,128,0,0,0,0
16056.288,1,0,0,0,0,0,0,0,0,128,0,0,0,0
16096.216,1,0,0,0,0,0,0,0,0,128,0,0,0,0
16136.253,1,0,0,0,0,0,0,0,0,128,0,0,0,0
16176.293,1,0,0,0,0,0,0,0,0,128,0,0,0,0
16216.265,1,0,0,0,0,0,0,0,0,128,0,0,0,0
16256.299,1,0,0,0,0,0,0,0,0,128,0,0,0,0
16296.279,1,0,0,0,0,0,0,0,0,128,0,0,0,0
16336.213,1,0,0,0,0,0,0,0,0,128,0,0,0,0
16376.253,1,0,0,0,0,0,0,0,0,128,0,0,0,0
16416.282,1,0,0,0,0,0,0,0,0,128,0,0,0,0
16456.293,1,0,0,0,0,0,0,0,0,128,0,0,0,0
16496.295,1,0,0,0,0,0,0,0,0,128,0,0,0,0
16536.271,1,0,0,0,0,0,0,0,0,128,0,0,0,0
16576.252,1,0,0,0,0,0,0,0,0,128,0,0,0,0
16616.24,1,0,0,0,0,0,0,0,0,128,0,0,0,0
16656.279,1,0,0,0,0,0,0,0,0,128,0,0,0,0
16696.3,1,0,0,0,0,0,0,0,0,128,0,0,0,0
16736.29,1,0,0,0,0,0,0,0,0,128,0,0,0,0
16776.217,1,0,0,0,0,0,0,0,0,128,0,0,0,0
16816.252,1,0,0,0,0,0,0,0,0,128,0,0,0,0
16856.239,1,0,0,0,0,0,0,0,0,128,0,0,0,0
16896.281,1,0,0,0,0,0,0,0,0,128,0,0,0,0
16936.301,1,0,0,0,0,0,0,0,0,128,0,0,0,0
16976.254,1,0,0,0,0,0,0,0,0,128,0,0,0,0
17016.225,1,0,0,0,0,0,0,0,0,128,0,0,0,0
17056.269,1,0,0,0,0,0,0,0,0,128,0,0,0,0
17096.278,1,0,0,0,0,0,0,0,0,128,0,0,0,0
17136.269,1,0,0,0,0,0,0,0,0,128,0,0,0,0
17176.314,1,0,0,0,0,0,0,0,0,128,0,0,0,0
17216.288,1,0,0,0,0,0,0,0,0,128,0,0,0,0
17256.228,1,0,0,0,0,0,0,0,0,128,0,0,0,0
17296.255,1,0,0,0,0,0,0,0,0,128,0,0,0,0
17336.268,1,0,0,0,0,0,0,0,0,128,0,0,0,0
17376.292,1,0,0,0,0,0,0,0,0,128,0,0,0,0
17416.295,1,0,0,0,0,0,0,0,0,128,0,0,0,0
17456.245,1,0,0,0,0,0,0,0,0,128,0,0,0,0
17496.247,1,0,0,0,0,0,0,0,0,128,0,0,0,0
17536.249,1,0,0,0,0,0,0,0,0,128,0,0,0,0
17576.299,1,0,0,0,0,0,0,0,0,128,0,0,0,0
17616.274,1,0,0,0,0,0,0,0,0,128,0,0,0,0
17656.285,1,0,0,0,0,0,0,0,0,128,0,0,0,0
17696.217,1,0,0,0,0,0,0,0,0,128,0,0,0,0
17736.251,1,0,0,0,0,0,0,0,0,128,0,0,0,0
17776.291,1,0,0,0,0,0,0,0,0,128,0,0,0,0
17816.284,1,0,0,0,0,0,0,0,0,128,0,0,0,0
17856.26,1,0,0,0,0,0,0,0,0,128,0,0,0,0
17896.271,1,0,0,0,0,0,0,0,0,128,0,0,0,0
17936.226,1,0,0,0,0,0,0,0,0,128,0,0,0,0
17976.252,1,0,0,0,0,0,0,0,0,128,0,0,0,0
18016.283,1,0,0,0,0,0,0,0,0,128,0,0,0,0
18056.296,1,0,0,0,0,0,0,0,0,128,0,0,0,0
18096.295,1,0,0,0,0,0,0,0,0,128,0,0,0,0
18136.249,1,0,0,0,0,0,0,0,0,128,0,0,0,0
18176.238,1,0,0,0,0,0,0,0,0,128,0,0,0,0
18216.253,1,0,0,0,0,0,0,0,0,128,0,0,0,0
18256.275,1,0,0,0,0,0,0,0,0,128,0,0,0,0
18296.311,1,0,0,0,0,0,0,0,0,128,0,0,0,0
18336.297,1,0,0,0,0,0,0,0,0,128,0,0,0,0
18376.223,1,0,0,0,0,0,0,0,0,128,0,0,0,0
18416.248,1,0,0,0,0,0,0,0,0,128,0,0,0,0
18456.249,1,0,0,0,0,0,0,0,0,128,0,0,0,0
18496.28,1,0,0,0,0,0,0,0,0,128,0,0,0,0
18536.299,1,0,0,0,0,0,0,0,0,128,0,0,0,0
18576.304,1,0,0,0,0,0,0,0,0,128,0,0,0,0
18616.213,1,0,0,0,0,0,0,0,0,128,0,0,0,0
18656.254,1,0,0,0,0,0,0,0,0,128,0,0,0,0
18696.308,1,0,0,0,0,0,0,0,0,128,0,0,0,0
18736.272,1,0,0,0,0,0,0,0,0,128,0,0,0,0
18776.294,1,0,0,0,0,0,0,0,0,128,0,0,0,0
18816.279,1,0,0,0,0,0,0,0,0,128,0,0,0,0
18856.218,1,0,0,0,0,0,0,0,0,128,0,0,0,0
18896.261,1,0,0,0,0,0,0,0,0,128,0,0,0,0
18936.282,1,0,0,0,0,0,0,0,0,128,0,0,0,0
18976.293,1,0,0,0,0,0,0,0,0,128,0,0,0,0
19016.302,1,0,0,0,0,0,0,0,0,128,0,0,0,0
19056.259,1,0,0,0,0,0,0,0,0,128,0,0,0,0
19096.242,1,0,0,0,0,0,0,0,0,128,0,0,0,0
19136.244,1,0,0,0,0,0,0,0,0,128,0,0,0,0
19176.28,1,0,0,0,0,0,0,0,0,128,0,0,0,0
19216.287,1,0,0,0,0,0,0,0,0,128,0,0,0,0
19256.27,1,0,0,0,0,0,0,0,0,128,0,0,0,0
19296.243,1,0,0,0,0,0,0,0,0,128,0,0,0,0
19336.251,1,0,0,0,0,0,0,0,0,128,0,0,0,0
19376.251,1,0,0,0,0,0,0,0,0,128,0,0,0,0
19416.277,1,0,0,0,0,0,0,0,0,128,0,0,0,0
19456.278,1,0,0,0,0,0,0,0,0,128,0,0,0,0
19496.263,1,0,0,0,0,0,0,0,0,128,0,0,0,0
19536.223,1,0,0,0,0,0,0,0,0,128,0,0,0,0
19576.246,1,0,0,0,0,0,0,0,0,128,0,0,0,0
19616.286,1,0,0,0,0,0,0,0,0,128,0,0,0,0
19656.266,1,0,0,0,0,0,0,0,0,128,0,0,0,0
19696.327,1,0,0,0,0,0,0,0,0,128,0,0,0,0
19736.25,1,0,0,0,0,0,0,0,0,128,0,0,0,0
19776.234,1,0,0,0,0,0,0,0,0,128,0,0,0,0
19816.25,1,0,0,0,0,0,0,0,0,128,0,0,0,0
19856.277,1,0,0,0,0,0,0,0,0,128,0,0,0,0
19896.272,1,0,0,0,0,0,0,0,0,128,0,0,0,0
19936.289,1,0,0,0,0,0,0,0,0,128,0,0,0,0
19976.214,1,0,0,0,0,0,0,0,0,128,0,0,0,0
20016.25,1,0,0,0,0,0,0,0,0,128,0,0,0,0
20056.245,1,0,0,0,0,0,0,0,0,128,0,0,0,0
20096.277,1,0,0,0,0,0,0,0,0,128,0,0,0,0
20136.272,1,0,0,0,0,0,0,0,0,128,0,0,0,0
20176.285,1,0,0,0,0,0,0,0,0,128,0,0,0,0
20216.218,1,0,0,0,0,0,0,0,0,128,0,0,0,0
20256.281,1,0,0,0,0,0,0,0,0,128,0,0,0,0
20296.233,1,0,0,0,0,0,0,0,0,128,0,0,0,0
20336.279,1,0,0,0,0,0,0,0,0,128,0,0,0,0
20376.263,1,0,0,0,0,0,0,0,0,128,0,0,0,0
20416.277,1,0,0,0,0,0,0,0,0,128,0,0,0,0
20456.216,1,0,0,0,0,0,0,0,0,128,0,0,0,0
20496.247,1,0,0,0,0,0,0,0,0,128,0,0,0,0
20536.301,1,0,0,0,0,0,0,0,0,128,0,0,0,0
20576.277,1,0,0,0,0,0,0,0,0,128,0,0,0,0
20616.308,1,0,0,0,0,0,0,0,0,128,0,0,0,0
20656.248,1,0,0,0,0,0,0,0,0,128,0,0,0,0
20696.251,1,0,0,0,0,0,0,0,0,128,0,0,0,0
20736.259,1,0,0,0,0,0,0,0,0,128,0,0,0,0
20776.27,1,0,0,0,0,0,0,0,0,128,0,0,0,0
20816.293,1,0,0,0,0,0,0,0,0,128,0,0,0,0
20856.282,1,0,0,0,0,0,0,0,0,128,0,0,0,0
20896.226,1,0,0,0,0,0,0,0,0,128,0,0,0,0
20936.252,1,0,0,0,0,0,0,0,0,128,0,0,0,0
20976.239,1,0,0,0,0,0,0,0,0,128,0,0,0,0
21016.271,1,0,0,0,0,0,0,0,0,128,0,0,0,0
21056.297,1,0,0,0,0,0,0,0,0,128,0,0,0,0
21096.284,1,0,0,0,0,0,0,0,0,128,0,0,0,0
21136.219,1,0,0,0,0,0,0,0,0,128,0,0,0,0
21176.26,1,0,0,0,0,0,0,0,0,128,0,0,0,0
21216.234,1,0,0,0,0,0,0,0,0,128,0,0,0,0
21256.305,1,0,0,0,0,0,0,0,0,128,0,0,0,0
21296.285,1,0,0,0,0,0,0,0,0,128,0,0,0,0
21336.25,1,0,0,0,0,0,0,0,0,128,0,0,0,0
21376.218,1,0,0,0,0,0,0,0,0,128,0,0,0,0
21416.249,1,0,0,0,0,0,0,0,0,128,0,0,0,0
21456.291,1,0,0,0,0,0,0,0,0,128,0,0,0,0
21496.259,1,0,0,0,0,0,0,0,0,128,0,0,0,0
21536.311,1,0,0,0,0,0,0,0,0,128,0,0,0,0
21576.251,1,0,0,0,0,0,0,0,0,128,0,0,0,0
21616.244,1,0,0,0,0,0,0,0,0,128,0,0,0,0
21656.248,1,0,0,0,0,0,0,0,0,128,0,0,0,0
21696.274,1,0,0,0,0,0,0,0,0,128,0,0,0,0
21736.256,1,0,0,0,0,0,0,0,0,128,0,0,0,0
21776.278,1,0,0,0,0,0,0,0,0,128,0,0,0,0
21816.225,1,0,0,0,0,0,0,0,0,128,0,0,0,0
21856.259,1,0,0,0,0,0,0,0,0,128,0,0,0,0
21896.249,1,0,0,0,0,0,0,0,0,128,0,0,0,0
21936.296,1,0,0,0,0,0,0,0,0,128,0,0,0,0
21976.295,1,0,0,0,0,0,0,0,0,128,0,0,0,0
22016.279,1,0,0,0,0,0,0,0,0,128,0,0,0,0
22056.214,1,0,0,0,0,0,0,0,0,128,0,0,0,0
22096.249,1,0,0,0,0,0,0,0,0,128,0,0,0,0
22136.223,1,0,0,0,0,0,0,0,0,128,0,0,0,0
22176.282,1,0,0,0,0,0,0,0,0,128,0,0,0,0
22216.27,1,0,0,0,0,0,0,0,0,128,0,0,0,0
22256.242,1,0,0,0,0,0,0,0,0,128,0,0,0,0
22296.221,1,0,0,0,0,0,0,0,0,128,0,0,0,0
22336.252,1,0,0,0,0,0,0,0,0,128,0,0,0,0
22376.285,1,0,0,0,0,0,0,0,0,128,0,0,0,0
22416.273,1,0,0,0,0,0,0,0,0,128,0,0,0,0
22456.315,1,0,0,0,0,0,0,0,0,128,0,0,0,0
22496.242,1,0,0,0,0,0,0,0,0,128,0,0,0,0
22536.248,1,0,0,0,0,0,0,0,0,128,0,0,0,0
22576.241,1,0,0,0,0,0,0,0,0,128,0,0,0,0
22616.279,1,0,0,0,0,0,0,0,0,128,0,0,0,0
22656.27,1,0,0,0,0,0,0,0,0,128,0,0,0,0
22696.281,1,0,0,0,0,0,0,0,0,128,0,0,0,0
22736.24,1,0,0,0,0,0,0,0,0,128,0,0,0,0
22776.246,1,0,0,0,0,0,0,0,0,128,0,0,0,0
22816.267,1,0,0,0,0,0,0,0,0,128,0,0,0,0
22856.279,1,0,0,0,0,0,0,0,0,128,0,0,0,0
22896.264,1,0,0,0,0,0,0,0,0,128,0,0,0,0
