time_boot_ms,Roll,Pitch,Yaw,Alt,Lat,Lng,Q1,Q2,Q3,Q4
111497.346,-0.61,-0.45,0.3,0.6800000071525574,0,0,0.9999740719795227,-0.005372290965169668,-0.00401830580085516,0.002616855315864086
111537.266,-0.61,-0.45,0.3,0.7899999618530273,0,0,0.9999740123748779,-0.005373562686145306,-0.00402273703366518,0.002627266338095069
111577.5,-0.61,-0.45,0.3,0.7899999618530273,0,0,0.9999738931655884,-0.005381694063544273,-0.004024318419396877,0.0026196041144430637
111617.016,-0.61,-0.45,0.3,0.7899999618530273,0,0,0.9999740719795227,-0.005366398487240076,-0.0040279352106153965,0.002616606652736664
111657.136,-0.61,-0.46,0.3,0.4899999797344208,0,0,0.9999740123748779,-0.005353535525500774,-0.004031417425721884,0.0026211177464574575
111697.468,-0.61,-0.46,0.3,0.4899999797344208,0,0,0.9999739527702332,-0.005368463695049286,-0.004034383222460747,0.002622051630169153
111737.271,-0.61,-0.46,0.3,0.5,0,0,0.9999739527702332,-0.005377332679927349,-0.00403671944513917,0.0026113693602383137
111777.379,-0.61,-0.46,0.3,0.5,0,0,0.9999738931655884,-0.005373127292841673,-0.004044117406010628,0.002622783649712801
111816.942,-0.61,-0.46,0.3,0.5,0,0,0.9999737739562988,-0.005381600931286812,-0.004047203343361616,0.0026430999860167503
111857.18,-0.61,-0.46,0.3,0.7899999618530273,0,0,0.999973714351654,-0.005396156571805477,-0.004051906522363424,0.002642583567649126
111897.438,-0.61,-0.46,0.3,0.7899999618530273,0,0,0.9999737739562988,-0.005388917867094278,-0.004049589391797781,0.0026430569123476744
111937.378,-0.61,-0.46,0.3,0.4099999964237213,0,0,0.9999738931655884,-0.005367649253457785,-0.004046798218041658,0.0026455188635736704
111977.48,-0.61,-0.46,0.3,0.4099999964237213,0,0,0.9999738931655884,-0.005377362947911024,-0.004049360286444426,0.00263301027007401
112016.877,-0.61,-0.46,0.3,0.4099999964237213,0,0,0.9999737739562988,-0.005388013552874327,-0.004057690501213074,0.0026320763863623142
112057.174,-0.61,-0.46,0.3,0.6699999570846558,0,0,0.9999737739562988,-0.005378587171435356,-0.004065294284373522,0.002644503256306052
112097.43,-0.61,-0.46,0.3,0.6699999570846558,0,0,0.9999738335609436,-0.005373298656195402,-0.0040641347877681255,0.002636198652908206
112137.308,-0.61,-0.46,0.3,0.5399999618530273,0,0,0.9999736547470093,-0.0053887562826275826,-0.004071127623319626,0.0026276768185198307
112177.394,-0.61,-0.46,0.3,0.5399999618530273,0,0,0.999973714351654,-0.005382871255278587,-0.004071146249771118,0.0026298563461750746
112216.897,-0.61,-0.46,0.3,0.5399999618530273,0,0,0.9999738335609436,-0.0053682648576796055,-0.00407692976295948,0.002632903167977929
112257.201,-0.61,-0.46,0.3,0.949999988079071,0,0,0.9999736547470093,-0.005382720846682787,-0.004079521168023348,0.002629502210766077
112297.448,-0.61,-0.46,0.3,0.949999988079071,0,0,0.999973714351654,-0.005387465003877878,-0.0040755243971943855,0.002615095814689994
112337.288,-0.61,-0.46,0.3,0.75,0,0,0.9999738335609436,-0.005365896970033646,-0.004070969298481941,0.0026251820381730795
112377.399,-0.61,-0.46,0.3,0.75,0,0,0.9999738335609436,-0.005357269663363695,-0.004074938595294952,0.0026213352102786303
112416.895,-0.61,-0.46,0.3,0.75,0,0,0.9999738931655884,-0.005372487008571625,-0.004065549001097679,0.0026134548243135214
112457.19,-0.61,-0.46,0.3,1,0,0,0.9999738335609436,-0.005366366822272539,-0.004069770686328411,0.0026236840058118105
112497.345,-0.61,-0.46,0.3,1,0,0,0.9999738931655884,-0.005347898229956627,-0.004069783724844456,0.002635394223034382
112537.575,-0.61,-0.46,0.3,0.9099999666213989,0,0,0.9999738931655884,-0.005357969086617231,-0.004060453735291958,0.00262274406850338
112577.501,-0.61,-0.46,0.3,0.9099999666213989,0,0,0.9999738931655884,-0.005363148171454668,-0.004060382489115,0.002618601080030203
112616.903,-0.61,-0.46,0.3,0.9099999666213989,0,0,0.9999738931655884,-0.0053545646369457245,-0.00406155688688159,0.0026415360625833273
112657.248,-0.61,-0.46,0.3,0.7400000095367432,0,0,0.9999738931655884,-0.005349833983927965,-0.004064064007252455,0.0026449193246662617
112697.344,-0.61,-0.46,0.3,0.7400000095367432,0,0,0.9999738931655884,-0.00535274064168334,-0.004065314773470163,0.0026294614654034376
112737.273,-0.61,-0.46,0.3,0.8999999761581421,0,0,0.9999739527702332,-0.005343466065824032,-0.004069012124091387,0.002639795420691371
112777.504,-0.61,-0.46,0.3,0.8999999761581421,0,0,0.9999739527702332,-0.005331702064722776,-0.004069534596055746,0.0026524560526013374
112816.961,-0.61,-0.46,0.3,0.8999999761581421,0,0,0.9999738931655884,-0.005350524093955755,-0.004070415627211332,0.0026518437080085278
112857.172,-0.61,-0.46,0.3,0.8399999737739563,0,0,0.9999739527702332,-0.005347860977053642,-0.004066254012286663,0.0026459216605871916
112897.323,-0.61,-0.46,0.3,0.8399999737739563,0,0,0.9999740123748779,-0.005329643376171589,-0.0040593999437987804,0.002648917492479086
112937.214,-0.61,-0.46,0.3,0.7299999594688416,0,0,0.9999740719795227,-0.005327185150235891,-0.004052016884088516,0.00264220149256289
112977.339,-0.61,-0.46,0.3,0.7299999594688416,0,0,0.9999739527702332,-0.005350559018552303,-0.004054549150168896,0.0026445151306688786
113017.067,-0.61,-0.46,0.31,0.7299999594688416,0,0,0.9999738335609436,-0.0053550368174910545,-0.00405648211017251,0.0026740049943327904
113057.225,-0.61,-0.46,0.3,0.7099999785423279,0,0,0.9999739527702332,-0.0053356424905359745,-0.004057727288454771,0.002670309040695429
113097.312,-0.61,-0.46,0.3,0.7099999785423279,0,0,0.9999740123748779,-0.0053400942124426365,-0.004053274169564247,0.002646432025358081
113137.257,-0.61,-0.46,0.3,0.7199999690055847,0,0,0.9999739527702332,-0.005351651459932327,-0.004050154704600573,0.0026535028591752052
113177.62,-0.61,-0.46,0.3,0.7199999690055847,0,0,0.9999739527702332,-0.005341817624866962,-0.004047030117362738,0.0026651236694306135
113216.981,-0.61,-0.46,0.3,0.7199999690055847,0,0,0.9999740719795227,-0.005338501650840044,-0.004039749037474394,0.002652886789292097
113257.229,-0.61,-0.46,0.3,0.8700000047683716,0,0,0.9999738931655884,-0.005363397300243378,-0.004035563673824072,0.0026560109108686447
113297.399,-0.61,-0.46,0.31,0.8700000047683716,0,0,0.9999738335609436,-0.005370298866182566,-0.004036151338368654,0.0026757901068776846
113337.272,-0.61,-0.46,0.3,0.7799999713897705,0,0,0.9999740123748779,-0.0053451755084097385,-0.004035324789583683,0.0026650787331163883
113377.438,-0.61,-0.46,0.3,0.7799999713897705,0,0,0.9999740123748779,-0.0053437198512256145,-0.004036810714751482,0.002660498023033142
113416.931,-0.61,-0.46,0.31,0.7799999713897705,0,0,0.9999738931655884,-0.0053689065389335155,-0.004034535493701696,0.0026753151323646307
113457.174,-0.61,-0.45,0.31,0.5299999713897705,0,0,0.9999738335609436,-0.005369614809751511,-0.004026424139738083,0.00268177455291152
113497.424,-0.61,-0.45,0.31,0.5299999713897705,0,0,0.9999739527702332,-0.005352405831217766,-0.004026439506560564,0.0026777281891554594
113537.362,-0.61,-0.46,0.31,0.8100000023841858,0,0,0.9999738335609436,-0.005360918119549751,-0.004033669829368591,0.0026817687321454287
113577.347,-0.61,-0.45,0.31,0.8100000023841858,0,0,0.9999738335609436,-0.005375817883759737,-0.00402875104919076,0.0026820197235792875
113616.904,-0.61,-0.45,0.31,0.8100000023841858,0,0,0.9999738931655884,-0.005364060401916504,-0.0040251039899885654,0.0026768066454678774
113657.236,-0.61,-0.45,0.31,0.8700000047683716,0,0,0.9999738931655884,-0.005359071306884289,-0.00402632774785161,0.0026775680016726255
113697.415,-0.61,-0.45,0.31,0.8700000047683716,0,0,0.9999738931655884,-0.005373041145503521,-0.004022746812552214,0.002674410818144679
113737.325,-0.61,-0.45,0.3,0.85999995470047,0,0,0.9999738931655884,-0.005373302381485701,-0.00402313657104969,0.002667587948963046
113777.458,-0.61,-0.45,0.3,0.85999995470047,0,0,0.9999739527702332,-0.005362787749618292,-0.004020208027213812,0.0026667071506381035
113816.855,-0.61,-0.46,0.3,0.85999995470047,0,0,0.9999738931655884,-0.005368781741708517,-0.004030457232147455,0.0026667697820812464
113857.199,-0.61,-0.46,0.3,0.8700000047683716,0,0,0.9999738335609436,-0.005375558976083994,-0.004033350385725498,0.002669456647709012
113897.401,-0.61,-0.46,0.3,0.8700000047683716,0,0,0.9999738335609436,-0.0053679198026657104,-0.004032529890537262,0.002669653622433543
113937.252,-0.61,-0.46,0.3,0.949999988079071,0,0,0.9999740123748779,-0.005350471939891577,-0.004033067263662815,0.002651914721354842
113977.432,-0.61,-0.46,0.3,0.949999988079071,0,0,0.9999739527702332,-0.005350861698389053,-0.004037975333631039,0.0026543086860328913
114016.959,-0.61,-0.46,0.3,0.949999988079071,0,0,0.9999738931655884,-0.00535719096660614,-0.0040372502990067005,0.0026698943693190813
114057.187,-0.61,-0.46,0.31,0.8999999761581421,0,0,0.9999738931655884,-0.005358340684324503,-0.0040379357524216175,0.0026776627637445927
114097.421,-0.61,-0.46,0.31,0.8999999761581421,0,0,0.9999740123748779,-0.00534843048080802,-0.004038227256387472,0.0026723456103354692
114137.241,-0.61,-0.46,0.3,0.75,0,0,0.9999740123748779,-0.005342134274542332,-0.004035245627164841,0.002667843597009778
114177.432,-0.61,-0.46,0.31,0.75,0,0,0.9999739527702332,-0.005349898245185614,-0.004030449315905571,0.002684607170522213
114217.018,-0.61,-0.45,0.31,0.75,0,0,0.9999739527702332,-0.005353687331080437,-0.004017659928649664,0.002676893025636673
114257.24,-0.61,-0.45,0.31,0.9699999690055847,0,0,0.9999739527702332,-0.0053535038605332375,-0.004017438739538193,0.002671776572242379
114297.366,-0.61,-0.45,0.31,0.9699999690055847,0,0,0.9999740719795227,-0.005349671933799982,-0.004016074817627668,0.0026732205878943205
114337.302,-0.61,-0.45,0.31,0.6800000071525574,0,0,0.9999739527702332,-0.005358452443033457,-0.004017314873635769,0.0026828974951058626
114377.539,-0.61,-0.45,0.31,0.6800000071525574,0,0,0.9999737739562988,-0.005380712915211916,-0.004020719788968563,0.0027010857593268156
114416.943,-0.61,-0.45,0.31,0.6800000071525574,0,0,0.9999738335609436,-0.00536476681008935,-0.0040270681492984295,0.0027004338335245848
114457.216,-0.61,-0.45,0.31,0.7799999713897705,0,0,0.9999738931655884,-0.005350844468921423,-0.004028041381388903,0.0026951939798891544
114497.335,-0.61,-0.45,0.31,0.7799999713897705,0,0,0.9999738931655884,-0.005357519257813692,-0.004028549883514643,0.002695894567295909
114537.263,-0.61,-0.46,0.31,0.9099999666213989,0,0,0.9999738335609436,-0.005359960254281759,-0.004029410425573587,0.0026977756060659885
114577.422,-0.61,-0.46,0.31,0.9099999666213989,0,0,0.9999738335609436,-0.005352108273655176,-0.004036339931190014,0.002704570535570383
114617.012,-0.61,-0.46,0.31,0.9099999666213989,0,0,0.9999738335609436,-0.005360346287488937,-0.004035831429064274,0.0027059742715209723
114657.147,-0.61,-0.46,0.31,1.0199999809265137,0,0,0.9999737739562988,-0.005369111429899931,-0.004031117539852858,0.0027086904738098383
114697.342,-0.61,-0.45,0.31,1.0199999809265137,0,0,0.9999737739562988,-0.005368800833821297,-0.004027956165373325,0.002712252316996455
114737.25,-0.61,-0.45,0.31,0.85999995470047,0,0,0.9999738335609436,-0.0053600408136844635,-0.004025342408567667,0.002713893074542284
114777.418,-0.61,-0.45,0.31,0.85999995470047,0,0,0.9999737739562988,-0.005364104639738798,-0.0040259831584990025,0.0027164635248482227
114817.049,-0.61,-0.45,0.31,0.85999995470047,0,0,0.999973714351654,-0.005385763943195343,-0.004016921389847994,0.0027233604341745377
114857.16,-0.61,-0.45,0.31,1.0499999523162842,0,0,0.9999737739562988,-0.005374750588089228,-0.004013558384031057,0.0027242088690400124
114897.397,-0.61,-0.45,0.31,1.0499999523162842,0,0,0.9999738335609436,-0.005361749790608883,-0.004009793046861887,0.0027272736188024282
114937.262,-0.61,-0.45,0.31,0.7899999618530273,0,0,0.9999738335609436,-0.005365798249840736,-0.004009171389043331,0.0027267897967249155
114977.517,-0.61,-0.45,0.31,0.7899999618530273,0,0,0.9999738335609436,-0.005373635794967413,-0.00400859210640192,0.002720821648836136
115017.075,-0.61,-0.45,0.31,0.7899999618530273,0,0,0.9999737739562988,-0.005367579869925976,-0.004014533944427967,0.0027225071098655462
115057.295,-0.61,-0.45,0.31,0.8899999856948853,0,0,0.9999738335609436,-0.005360669456422329,-0.004021005239337683,0.002718524308875203
115097.335,-0.61,-0.45,0.31,0.8899999856948853,0,0,0.9999738335609436,-0.00536273093894124,-0.004014234058558941,0.002714076079428196
115137.309,-0.61,-0.45,0.31,1.059999942779541,0,0,0.9999738335609436,-0.005361208692193031,-0.004014733713120222,0.0027134178671985865
115177.418,-0.61,-0.45,0.31,1.059999942779541,0,0,0.9999739527702332,-0.005347736645489931,-0.004013786558061838,0.0027110723312944174
115216.911,-0.61,-0.45,0.31,1.059999942779541,0,0,0.9999739527702332,-0.0053469231352210045,-0.004021802451461554,0.002715163165703416
115257.251,-0.61,-0.45,0.31,0.75,0,0,0.9999738335609436,-0.005352805368602276,-0.004023133777081966,0.0027219296898692846
115297.474,-0.61,-0.45,0.31,0.75,0,0,0.9999738931655884,-0.005346544552594423,-0.004024710040539503,0.002719542942941189
115337.323,-0.61,-0.45,0.31,0.9300000071525574,0,0,0.9999740123748779,-0.005328127183020115,-0.004020914901047945,0.002722685458138585
115377.402,-0.61,-0.45,0.31,0.9300000071525574,0,0,0.9999740123748779,-0.005325515754520893,-0.004016130231320858,0.0027222896460443735
115416.881,-0.61,-0.45,0.31,0.9300000071525574,0,0,0.9999738931655884,-0.005343223921954632,-0.0040129427798092365,0.002727046376094222
115457.173,-0.61,-0.45,0.31,1.1299999952316284,0,0,0.9999738931655884,-0.005338954273611307,-0.004014317877590656,0.0027342636603862047
115497.417,-0.61,-0.45,0.31,1.1299999952316284,0,0,0.9999740123748779,-0.0053284685127437115,-0.004010433796793222,0.0027326203417032957
115537.386,-0.61,-0.45,0.31,0.9599999785423279,0,0,0.9999739527702332,-0.005340720992535353,-0.004007929936051369,0.0027256617322564125
115577.5,-0.61,-0.45,0.31,0.9599999785423279,0,0,0.9999738335609436,-0.005360128823667765,-0.004010535776615143,0.0027396236546337605
115616.933,-0.61,-0.45,0.32,0.9599999785423279,0,0,0.999973714351654,-0.0053530968725681305,-0.004012806341052055,0.0027608349919319153
115657.166,-0.61,-0.45,0.32,1.149999976158142,0,0,0.9999738335609436,-0.00534674571827054,-0.004016016144305468,0.002760392613708973
115697.351,-0.61,-0.45,0.31,1.149999976158142,0,0,0.9999737739562988,-0.005359406117349863,-0.004008647985756397,0.002752084517851472
115737.243,-0.61,-0.45,0.31,1.1299999952316284,0,0,0.999973714351654,-0.005355467554181814,-0.004014714155346155,0.0027486474718898535
115777.475,-0.61,-0.45,0.31,1.1299999952316284,0,0,0.9999738335609436,-0.005347722209990025,-0.0040166303515434265,0.0027530849911272526
115816.946,-0.61,-0.45,0.31,1.1299999952316284,0,0,0.999973714351654,-0.005356285721063614,-0.004017535597085953,0.002754493849352002
115857.158,-0.61,-0.45,0.32,0.85999995470047,0,0,0.999973714351654,-0.0053700851276516914,-0.004014370962977409,0.002758556045591831
115897.483,-0.61,-0.45,0.32,0.85999995470047,0,0,0.9999736547470093,-0.0053695738315582275,-0.004011945333331823,0.0027778800576925278
115937.291,-0.61,-0.45,0.32,0.7899999618530273,0,0,0.999973714351654,-0.005359640810638666,-0.004011595621705055,0.0027834665961563587
115977.406,-0.61,-0.45,0.32,0.7899999618530273,0,0,0.9999736547470093,-0.005354053806513548,-0.004013411700725555,0.002786084543913603
116016.952,-0.61,-0.45,0.32,0.7899999618530273,0,0,0.999973714351654,-0.005353076849132776,-0.004013987723737955,0.002784679178148508
116057.178,-0.61,-0.45,0.32,0.8399999737739563,0,0,0.999973714351654,-0.005358068272471428,-0.004005593713372946,0.0027822500560432673
116097.344,-0.61,-0.45,0.32,0.8399999737739563,0,0,0.9999736547470093,-0.005370283033698797,-0.004005307797342539,0.002780274022370577
116137.263,-0.61,-0.45,0.32,0.9199999570846558,0,0,0.9999736547470093,-0.005371484439820051,-0.004007693380117416,0.0027850496117025614
116177.478,-0.61,-0.45,0.32,0.9199999570846558,0,0,0.9999736547470093,-0.005355014931410551,-0.004015232436358929,0.0027880878187716007
116216.986,-0.61,-0.45,0.32,0.9199999570846558,0,0,0.999973714351654,-0.005348565988242626,-0.004016102757304907,0.0027887066826224327
116257.38,-0.61,-0.45,0.32,0.5600000023841858,0,0,0.9999737739562988,-0.005346254445612431,-0.004018439445644617,0.0027812174521386623
116297.381,-0.61,-0.45,0.32,0.5600000023841858,0,0,0.9999737739562988,-0.005339309107512236,-0.00401786295697093,0.0027796097565442324
116337.26,-0.61,-0.45,0.32,0.7099999785423279,0,0,0.999973714351654,-0.005346118472516537,-0.004019542597234249,0.0027958289720118046
116377.351,-0.61,-0.45,0.32,0.7099999785423279,0,0,0.999973475933075,-0.005378176458179951,-0.004025754053145647,0.0028033372946083546
116417.003,-0.61,-0.45,0.32,0.7099999785423279,0,0,0.9999735951423645,-0.005372064653784037,-0.004020586609840393,0.0027926445472985506
116457.167,-0.61,-0.45,0.32,0.9799999594688416,0,0,0.9999737739562988,-0.0053420159965753555,-0.004019947722554207,0.0027838568203151226
116497.377,-0.61,-0.45,0.32,0.9799999594688416,0,0,0.9999735951423645,-0.005359268747270107,-0.004017036873847246,0.00280541623942554
116537.398,-0.61,-0.45,0.32,0.4399999976158142,0,0,0.999973475933075,-0.005382482428103685,-0.004014051053673029,0.002801554510369897
116577.339,-0.61,-0.45,0.32,0.4399999976158142,0,0,0.999973475933075,-0.005381010938435793,-0.004008127376437187,0.0028060106560587883
116617.001,-0.61,-0.45,0.32,0.4399999976158142,0,0,0.9999736547470093,-0.005356724373996258,-0.004005898721516132,0.0028118679765611887
116657.13,-0.61,-0.45,0.32,0.5899999737739563,0,0,0.9999735355377197,-0.00536886602640152,-0.004003643989562988,0.0028127795085310936
116697.376,-0.61,-0.45,0.32,0.5899999737739563,0,0,0.999973475933075,-0.0053857178427278996,-0.004007314331829548,0.002813869621604681
116737.307,-0.61,-0.45,0.32,0.5299999713897705,0,0,0.9999735355377197,-0.005371620412915945,-0.004010360222309828,0.002824680646881461
116777.533,-0.61,-0.45,0.32,0.5299999713897705,0,0,0.9999735951423645,-0.005362780299037695,-0.004010037053376436,0.0028243698179721832
116816.984,-0.61,-0.45,0.32,0.5299999713897705,0,0,0.9999735951423645,-0.005369620397686958,-0.004011177457869053,0.002801047172397375
116857.317,-0.61,-0.45,0.32,0.5699999928474426,0,0,0.9999735951423645,-0.005371386185288429,-0.00400622608140111,0.0028047470841556787
116897.34,-0.61,-0.45,0.32,0.5699999928474426,0,0,0.9999735355377197,-0.005363793112337589,-0.004014629404991865,0.0028233597986400127
116937.255,-0.61,-0.45,0.32,0.7599999904632568,0,0,0.9999735355377197,-0.005371464416384697,-0.004017597530037165,0.0028096481692045927
116977.455,-0.61,-0.45,0.32,0.7599999904632568,0,0,0.9999735355377197,-0.0053751603700220585,-0.004016760271042585,0.0028003647457808256
117016.916,-0.61,-0.45,0.32,0.7599999904632568,0,0,0.9999736547470093,-0.0053556025959551334,-0.0040103839710354805,0.0028034767601639032
117057.156,-0.61,-0.45,0.32,0.8799999952316284,0,0,0.9999736547470093,-0.005354385357350111,-0.004008016083389521,0.002807680517435074
117097.369,-0.61,-0.45,0.32,0.8799999952316284,0,0,0.9999735951423645,-0.005373020190745592,-0.004007830284535885,0.0028056304436177015
117137.31,-0.61,-0.45,0.32,0.9599999785423279,0,0,0.9999735355377197,-0.005378721747547388,-0.004006282892078161,0.0027991218958050013
117177.438,-0.61,-0.45,0.32,0.9599999785423279,0,0,0.9999735951423645,-0.00535897770896554,-0.004004605580121279,0.0028103957884013653
117216.888,-0.61,-0.45,0.32,0.9599999785423279,0,0,0.9999735355377197,-0.005370435304939747,-0.0040060970932245255,0.0028155010659247637
117257.219,-0.61,-0.45,0.32,0.7699999809265137,0,0,0.999973475933075,-0.005379948299378157,-0.004003799054771662,0.002802445087581873
117297.364,-0.61,-0.45,0.32,0.7699999809265137,0,0,0.9999735951423645,-0.005364583805203438,-0.004006521310657263,0.002811016282066703
117337.337,-0.61,-0.45,0.32,0.38999998569488525,0,0,0.9999735951423645,-0.005357019137591124,-0.004010967444628477,0.0028277875389903784
117377.545,-0.61,-0.45,0.32,0.38999998569488525,0,0,0.9999735951423645,-0.005367095582187176,-0.004011339042335749,0.0028059508185833693
117416.935,-0.61,-0.45,0.32,0.38999998569488525,0,0,0.9999736547470093,-0.00536339869722724,-0.004008529242128134,0.002798575209453702
117457.202,-0.61,-0.45,0.32,0.8700000047683716,0,0,0.999973714351654,-0.0053490446880459785,-0.004011818207800388,0.0028102833312004805
117497.333,-0.61,-0.45,0.32,0.8700000047683716,0,0,0.999973714351654,-0.00535059068351984,-0.004008627962321043,0.0028043962083756924
117537.21,-0.61,-0.45,0.32,0.6800000071525574,0,0,0.999973714351654,-0.005354603752493858,-0.004004932474344969,0.002786576049402356
117577.583,-0.61,-0.45,0.32,0.6800000071525574,0,0,0.9999737739562988,-0.005341559182852507,-0.004004104062914848,0.0027860961854457855
117616.967,-0.61,-0.45,0.32,0.6800000071525574,0,0,0.9999737739562988,-0.0053407009690999985,-0.003999191801995039,0.002798179630190134
117657.129,-0.61,-0.45,0.32,0.5699999928474426,0,0,0.9999736547470093,-0.005360731855034828,-0.0040022218599915504,0.0028072968125343323
117697.35,-0.61,-0.45,0.32,0.5699999928474426,0,0,0.999973714351654,-0.005361681338399649,-0.003999965265393257,0.002806380856782198
117737.253,-0.61,-0.45,0.32,0.4899999797344208,0,0,0.9999737739562988,-0.0053380997851490974,-0.00400578323751688,0.0027992380782961845
117777.452,-0.61,-0.45,0.32,0.4899999797344208,0,0,0.9999737739562988,-0.005342115648090839,-0.0040053436532616615,0.0027885069139301777
117817.011,-0.61,-0.45,0.32,0.4899999797344208,0,0,0.999973714351654,-0.005359296221286058,-0.004008484538644552,0.002780528739094734
117857.274,-0.61,-0.45,0.32,0.5099999904632568,0,0,0.9999736547470093,-0.005359710659831762,-0.004016167484223843,0.0027834358625113964
117897.378,-0.61,-0.45,0.32,0.5099999904632568,0,0,0.999973714351654,-0.005347771570086479,-0.004016062710434198,0.002789644291624427
117937.23,-0.61,-0.45,0.32,0.38999998569488525,0,0,0.999973714351654,-0.005356566049158573,-0.004011038225144148,0.0027870761696249247
117977.533,-0.61,-0.45,0.32,0.38999998569488525,391844532,-768257357,0.9999736547470093,-0.005360669922083616,-0.00401473231613636,0.0027858184184879065
118016.914,-0.61,-0.45,0.32,0.38999998569488525,391844532,-768257357,0.9999736547470093,-0.005352844018489122,-0.00400942238047719,0.002797071123495698
118057.319,-0.61,-0.45,0.32,0.3999999761581421,391844532,-768257357,0.9999736547470093,-0.00535559980198741,-0.004010234959423542,0.0027959542348980904
118097.395,-0.61,-0.45,0.32,0.3999999761581421,391844532,-768257357,0.9999736547470093,-0.0053770956583321095,-0.00400923565030098,0.0027869674377143383
118137.316,-0.61,-0.45,0.32,0.6200000047683716,391844532,-768257357,0.9999736547470093,-0.005369044374674559,-0.004010725766420364,0.0027932224329560995
118177.301,-0.61,-0.45,0.32,0.6200000047683716,391850086,-768261085,0.9999736547470093,-0.005360033363103867,-0.004008074756711721,0.0028086663223803043
118216.973,-0.61,-0.45,0.32,0.6200000047683716,391850086,-768261085,0.9999735951423645,-0.0053716544061899185,-0.004003346432000399,0.0028004979249089956
118257.15,-0.61,-0.45,0.32,0.44999998807907104,391850086,-768261085,0.9999735355377197,-0.0053824251517653465,-0.004001629538834095,0.0027988944202661514
118297.381,-0.61,-0.45,0.32,0.44999998807907104,391850086,-768261085,0.9999735951423645,-0.005369996186345816,-0.004004566930234432,0.002804982475936413
118337.257,-0.61,-0.45,0.32,0.7199999690055847,391850086,-768261085,0.9999736547470093,-0.005359135568141937,-0.004005289636552334,0.00279822014272213
118377.378,-0.61,-0.45,0.32,0.7199999690055847,391851182,-768261822,0.9999736547470093,-0.00537043297663331,-0.004008735064417124,0.0027928133495151997
118416.997,-0.61,-0.45,0.32,0.7199999690055847,391851182,-768261822,0.9999736547470093,-0.005365555174648762,-0.00400879792869091,0.0027934187091886997
118457.211,-0.61,-0.45,0.32,0.550000011920929,391851182,-768261822,0.9999736547470093,-0.005355618428438902,-0.004015150014311075,0.0027957099955528975
118497.393,-0.61,-0.45,0.32,0.550000011920929,391851182,-768261822,0.9999736547470093,-0.005364147014915943,-0.004022091161459684,0.0027890936471521854
118537.209,-0.61,-0.45,0.32,0.6699999570846558,391851182,-768261822,0.9999735355377197,-0.005374841392040253,-0.004023376852273941,0.002792208921164274
118577.493,-0.61,-0.45,0.32,0.6699999570846558,391851913,-768262310,0.9999735355377197,-0.005364569835364819,-0.004022776614874601,0.002796872751787305
118616.923,-0.61,-0.45,0.32,0.6699999570846558,391851913,-768262310,0.9999735355377197,-0.005356282461434603,-0.004023978486657143,0.002801277907565236
118657.171,-0.61,-0.45,0.32,0.550000011920929,391851913,-768262310,0.9999735951423645,-0.005361573770642281,-0.004028125200420618,0.0027992459945380688
118697.315,-0.61,-0.46,0.32,0.550000011920929,391851913,-768262310,0.9999735355377197,-0.005370728205889463,-0.004031613934785128,0.0028065727092325687
118737.232,-0.61,-0.46,0.32,0.47999998927116394,391851913,-768262310,0.999973475933075,-0.005361891817301512,-0.004035579040646553,0.0028132228180766106
118777.488,-0.61,-0.46,0.32,0.47999998927116394,391852426,-768262657,0.999973475933075,-0.005358639173209667,-0.0040359715931117535,0.002813479630276561
118816.951,-0.61,-0.46,0.32,0.47999998927116394,391852426,-768262657,0.999973475933075,-0.005364502314478159,-0.004039245657622814,0.0028047668747603893
118857.205,-0.61,-0.46,0.32,0.5699999928474426,391852426,-768262657,0.999973475933075,-0.005363018251955509,-0.004037823528051376,0.0028163210954517126
118897.384,-0.61,-0.46,0.32,0.5699999928474426,391852426,-768262657,0.999973475933075,-0.005362219177186489,-0.004037225618958473,0.0028221160173416138
118937.259,-0.61,-0.46,0.32,0.4899999797344208,391852426,-768262657,0.9999735355377197,-0.005363387055695057,-0.004037965089082718,0.002812428632751107
118977.481,-0.61,-0.46,0.32,0.4899999797344208,391852819,-768262920,0.999973475933075,-0.0053633120842278,-0.004038350190967321,0.0028134973254054785
119016.903,-0.61,-0.46,0.32,0.4899999797344208,391852819,-768262920,0.999973475933075,-0.005359582602977753,-0.004040904808789492,0.002823067829012871
119057.113,-0.61,-0.46,0.32,0.3999999761581421,391852819,-768262920,0.999973475933075,-0.005363339092582464,-0.004039292689412832,0.0028203343972563744
119097.326,-0.61,-0.46,0.32,0.3999999761581421,391852819,-768262920,0.9999734163284302,-0.005362719763070345,-0.004043446388095617,0.0028174668550491333
119137.33,-0.61,-0.46,0.32,0.5699999928474426,391852819,-768262920,0.9999734163284302,-0.005356172565370798,-0.004045477602630854,0.0028187367133796215
119177.559,-0.61,-0.46,0.32,0.5699999928474426,391853135,-768263129,0.999973475933075,-0.00535415718331933,-0.004046507645398378,0.002822014968842268
119216.953,-0.61,-0.46,0.32,0.5699999928474426,391853135,-768263129,0.9999734163284302,-0.005355570465326309,-0.004046435933560133,0.002818889683112502
119257.514,-0.61,-0.46,0.32,0.2800000011920929,391853135,-768263129,0.999973475933075,-0.005355955101549625,-0.004045709036290646,0.0028132584411650896
119297.389,-0.61,-0.46,0.32,0.2800000011920929,391853135,-768263129,0.999973475933075,-0.0053570265881717205,-0.004042488057166338,0.00281828292645514
