time_boot_ms,C,SV,SP,SH,SM,SVT,errRP,OFN,OFE,FS,TS,SS,GPS,PI
12536.286,0,0,0,0,0,0,0,0,0,128,0,0,0,0
12576.292,0,0,0,0,0,0,0,0,0,128,0,0,0,0
12616.256,0,0,0,0,0,0,0,0,0,128,0,0,0,0
12656.223,0,0,0,0,0,0,0,0,0,128,0,0,0,0
12696.258,0,0,0,0,0,0,0,0,0,128,0,0,0,0
12736.263,0,0,0,0,0,0,0,0,0,128,0,0,0,0
12776.284,0,0,0,0,0,0,0,0,0,128,0,0,0,0
12816.282,0,0,0,0,0,0,0,0,0,128,0,0,0,0
12856.258,0,0,0,0,0,0,0,0,0,128,0,0,0,0
12896.213,0,0,0,0,0,0,0,0,0,128,0,0,0,0
12936.251,0,0,0,0,0,0,0,0,0,128,0,0,0,0
12976.281,0,0,0,0,0,0,0,0,0,128,0,0,0,0
13016.271,0,0,0,0,0,0,0,0,0,128,0,0,0,0
13056.282,0,0,0,0,0,0,0,0,0,128,0,0,0,0
13096.232,0,0,0,0,0,0,0,0,0,128,0,0,0,0
13136.25,0,0,0,0,0,0,0,0,0,128,0,0,0,0
13176.25,0,0,0,0,0,0,0,0,0,128,0,0,0,0
13216.288,0,0,0,0,0,0,0,0,0,128,0,0,0,0
13256.273,0,0,0,0,0,0,0,0,0,128,0,0,0,0
13296.282,0,0,0,0,0,0,0,0,0,128,0,0,0,0
13336.224,0,0,0,0,0,0,0,0,0,128,0,0,0,0
13376.242,0,0,0,0,0,0,0,0,0,128,0,0,0,0
13416.237,0,0,0,0,0,0,0,0,0,128,0,0,0,0
13456.291,0,0,0,0,0,0,0,0,0,128,0,0,0,0
13496.285,0,0,0,0,0,0,0,0,0,128,0,0,0,0
13536.263,0,0,0,0,0,0,0,0,0,128,0,0,0,0
13576.214,0,0,0,0,0,0,0,0,0,128,0,0,0,0
13616.252,0,0,0,0,0,0,0,0,0,128,0,0,0,0
13656.284,0,0,0,0,0,0,0,0,0,128,0,0,0,0
13696.252,0,0,0,0,0,0,0,0,0,128,0,0,0,0
13736.341,0,0,0,0,0,0,0,0,0,128,0,0,0,0
13776.263,0,0,0,0,0,0,0,0,0,128,0,0,0,0
13816.246,0,0,0,0,0,0,0,0,0,128,0,0,0,0
13856.254,0,0,0,0,0,0,0,0,0,128,0,0,0,0
13896.28,0,0,0,0,0,0,0,0,0,128,0,0,0,0
13936.3,0,0,0,0,0,0,0,0,0,128,0,0,0,0
13976.278,0,0,0,0,0,0,0,0,0,128,0,0,0,0
14016.254,0,0,0,0,0,0,0,0,0,128,0,0,0,0
14056.244,0,0,0,0,0,0,0,0,0,128,0,0,0,0
14096.252,0,0,0,0,0,0,0,0,0,128,0,0,0,0
14136.293,0,0,0,0,0,0,0,0,0,128,0,0,0,0
14176.308,0,0,0,0,0,0,0,0,0,128,0,0,0,0
14216.271,0,0,0,0,0,0,0,0,0,128,0,0,0,0
14256.22,0,0,0,0,0,0,0,0,0,128,0,0,0,0
14296.25,0,0,0,0,0,0,0,0,0,128,0,0,0,0
14336.234,0,0,0,0,0,0,0,0,0,128,0,0,0,0
14376.284,0,0,0,0,0,0,0,0,0,128,0,0,0,0
14416.273,0,0,0,0,0,0,0,0,0,128,0,0,0,0
14456.277,0,0,0,0,0,0,0,0,0,128,0,0,0,0
14496.224,0,0,0,0,0,0,0,0,0,128,0,0,0,0
14536.25,0,0,0,0,0,0,0,0,0,128,0,0,0,0
14576.289,0,0,0,0,0,0,0,0,0,128,0,0,0,0
14616.302,0,0,0,0,0,0,0,0,0,128,0,0,0,0
14656.303,0,0,0,0,0,0,0,0,0,128,0,0,0,0
14696.248,0,0,0,0,0,0,0,0,0,128,0,0,0,0
14736.247,0,0,0,0,0,0,0,0,0,128,0,0,0,0
14776.247,0,0,0,0,0,0,0,0,0,128,0,0,0,0
14816.295,0,0,0,0,0,0,0,0,0,128,0,0,0,0
14856.289,0,0,0,0,0,0,0,0,0,128,0,0,0,0
14896.305,0,0,0,0,0,0,0,0,0,128,0,0,0,0
14936.214,0,0,0,0,0,0,0,0,0,128,0,0,0,0
14976.248,0,0,0,0,0,0,0,0,0,128,0,0,0,0
15016.243,0,0,0,0,0,0,0,0,0,128,0,0,0,0
15056.277,0,0,0,0,0,0,0,0,0,128,0,0,0,0
15096.266,0,0,0,0,0,0,0,0,0,128,0,0,0,0
15136.271,0,0,0,0,0,0,0,0,0,128,0,0,0,0
15176.236,0,0,0,0,0,0,0,0,0,128,0,0,0,0
15216.241,0,0,0,0,0,0,0,0,0,128,0,0,0,0
15256.22,0,0,0,0,0,0,0,0,0,128,0,0,0,0
15296.28,0,0,0,0,0,0,0,0,0,128,0,0,0,0
15336.277,0,0,0,0,0,0,0,0,0,128,0,0,0,0
15376.259,0,0,0,0,0,0,0,0,0,128,0,0,0,0
15416.247,0,0,0,0,0,0,0,0,0,128,0,0,0,0
15456.259,0,0,0,0,0,0,0,0,0,128,0,0,0,0
15496.275,0,0,0,0,0,0,0,0,0,128,0,0,0,0
15536.292,0,0,0,0,0,0,0,0,0,128,0,0,0,0
15576.29,0,0,0,0,0,0,0,0,0,128,0,0,0,0
15616.234,0,0,0,0,0,0,0,0,0,128,0,0,0,0
15656.245,0,0,0,0,0,0,0,0,0,128,0,0,0,0
15696.267,0,0,0,0,0,0,0,0,0,128,0,0,0,0
15736.275,0,0,0,0,0,0,0,0,0,128,0,0,0,0
15776.296,0,0,0,0,0,0,0,0,0,128,0,0,0,0
15816.304,0,0,0,0,0,0,0,0,0,128,0,0,0,0
15856.232,0,0,0,0,0,0,0,0,0,128,0,0,0,0
15896.253,0,0,0,0,0,0,0,0,0,128,0,0,0,0
15936.253,0,0,0,0,0,0,0,0,0,128,0,0,0,0
15976.275,0,0,0,0,0,0,0,0,0,128,0,0,0,0
16016.298,0,0,0,0,0,0,0,0,0,128,0,0,0,0
16056.288,0,0,0,0,0,0,0,0,0,128,0,0,0,0
16096.216,0,0,0,0,0,0,0,0,0,128,0,0,0,0
16136.253,0,0,0,0,0,0,0,0,0,128,0,0,0,0
16176.293,0,0,0,0,0,0,0,0,0,128,0,0,0,0
16216.265,0,0,0,0,0,0,0,0,0,128,0,0,0,0
16256.299,0,0,0,0,0,0,0,0,0,128,0,0,0,0
16296.279,0,0,0,0,0,0,0,0,0,128,0,0,0,0
16336.213,0,0,0,0,0,0,0,0,0,128,0,0,0,0
16376.253,0,0,0,0,0,0,0,0,0,128,0,0,0,0
16416.282,0,0,0,0,0,0,0,0,0,128,0,0,0,0
16456.293,0,0,0,0,0,0,0,0,0,128,0,0,0,0
16496.295,0,0,0,0,0,0,0,0,0,128,0,0,0,0
16536.271,0,0,0,0,0,0,0,0,0,128,0,0,0,0
16576.252,0,0,0,0,0,0,0,0,0,128,0,0,0,0
16616.24,0,0,0,0,0,0,0,0,0,128,0,0,0,0
16656.279,0,0,0,0,0,0,0,0,0,128,0,0,0,0
16696.3,0,0,0,0,0,0,0,0,0,128,0,0,0,0
16736.29,0,0,0,0,0,0,0,0,0,128,0,0,0,0
16776.217,0,0,0,0,0,0,0,0,0,128,0,0,0,0
16816.252,0,0,0,0,0,0,0,0,0,128,0,0,0,0
16856.239,0,0,0,0,0,0,0,0,0,128,0,0,0,0
16896.281,0,0,0,0,0,0,0,0,0,128,0,0,0,0
16936.301,0,0,0,0,0,0,0,0,0,128,0,0,0,0
16976.254,0,0,0,0,0,0,0,0,0,128,0,0,0,0
17016.225,0,0,0,0,0,0,0,0,0,128,0,0,0,0
17056.269,0,0,0,0,0,0,0,0,0,128,0,0,0,0
17096.278,0,0,0,0,0,0,0,0,0,128,0,0,0,0
17136.269,0,0,0,0,0,0,0,0,0,128,0,0,0,0
17176.314,0,0,0,0,0,0,0,0,0,128,0,0,0,0
17216.288,0,0,0,0,0,0,0,0,0,128,0,0,0,0
17256.228,0,0,0,0,0,0,0,0,0,128,0,0,0,0
17296.255,0,0,0,0,0,0,0,0,0,128,0,0,0,0
17336.268,0,0,0,0,0,0,0,0,0,128,0,0,0,0
17376.292,0,0,0,0,0,0,0,0,0,128,0,0,0,0
17416.295,0,0,0,0,0,0,0,0,0,128,0,0,0,0
17456.245,0,0,0,0,0,0,0,0,0,128,0,0,0,0
17496.247,0,0,0,0,0,0,0,0,0,128,0,0,0,0
17536.249,0,0,0,0,0,0,0,0,0,128,0,0,0,0
17576.299,0,0,0,0,0,0,0,0,0,128,0,0,0,0
17616.274,0,0,0,0,0,0,0,0,0,128,0,0,0,0
17656.285,0,0,0,0,0,0,0,0,0,128,0,0,0,0
17696.217,0,0,0,0,0,0,0,0,0,128,0,0,0,0
17736.251,0,0,0,0,0,0,0,0,0,128,0,0,0,0
17776.291,0,0,0,0,0,0,0,0,0,128,0,0,0,0
17816.284,0,0,0,0,0,0,0,0,0,128,0,0,0,0
17856.26,0,0,0,0,0,0,0,0,0,128,0,0,0,0
17896.271,0,0,0,0,0,0,0,0,0,128,0,0,0,0
17936.226,0,0,0,0,0,0,0,0,0,128,0,0,0,0
17976.252,0,0,0,0,0,0,0,0,0,128,0,0,0,0
18016.283,0,0,0,0,0,0,0,0,0,128,0,0,0,0
18056.296,0,0,0,0,0,0,0,0,0,128,0,0,0,0
18096.295,0,0,0,0,0,0,0,0,0,128,0,0,0,0
18136.249,0,0,0,0,0,0,0,0,0,128,0,0,0,0
18176.238,0,0,0,0,0,0,0,0,0,128,0,0,0,0
18216.253,0,0,0,0,0,0,0,0,0,128,0,0,0,0
18256.275,0,0,0,0,0,0,0,0,0,128,0,0,0,0
18296.311,0,0,0,0,0,0,0,0,0,128,0,0,0,0
18336.297,0,0,0,0,0,0,0,0,0,128,0,0,0,0
18376.223,0,0,0,0,0,0,0,0,0,128,0,0,0,0
18416.248,0,0,0,0,0,0,0,0,0,128,0,0,0,0
18456.249,0,0,0,0,0,0,0,0,0,128,0,0,0,0
18496.28,0,0,0,0,0,0,0,0,0,128,0,0,0,0
18536.299,0,0,0,0,0,0,0,0,0,128,0,0,0,0
18576.304,0,0,0,0,0,0,0,0,0,128,0,0,0,0
18616.213,0,0,0,0,0,0,0,0,0,128,0,0,0,0
18656.254,0,0,0,0,0,0,0,0,0,128,0,0,0,0
18696.308,0,0,0,0,0,0,0,0,0,128,0,0,0,0
18736.272,0,0,0,0,0,0,0,0,0,128,0,0,0,0
18776.294,0,0,0,0,0,0,0,0,0,128,0,0,0,0
18816.279,0,0,0,0,0,0,0,0,0,128,0,0,0,0
18856.218,0,0,0,0,0,0,0,0,0,128,0,0,0,0
18896.261,0,0,0,0,0,0,0,0,0,128,0,0,0,0
18936.282,0,0,0,0,0,0,0,0,0,128,0,0,0,0
18976.293,0,0,0,0,0,0,0,0,0,128,0,0,0,0
19016.302,0,0,0,0,0,0,0,0,0,128,0,0,0,0
19056.259,0,0,0,0,0,0,0,0,0,128,0,0,0,0
19096.242,0,0,0,0,0,0,0,0,0,128,0,0,0,0
19136.244,0,0,0,0,0,0,0,0,0,128,0,0,0,0
19176.28,0,0,0,0,0,0,0,0,0,128,0,0,0,0
19216.287,0,0,0,0,0,0,0,0,0,128,0,0,0,0
19256.27,0,0,0,0,0,0,0,0,0,128,0,0,0,0
19296.243,0,0,0,0,0,0,0,0,0,128,0,0,0,0
19336.251,0,0,0,0,0,0,0,0,0,128,0,0,0,0
19376.251,0,0,0,0,0,0,0,0,0,128,0,0,0,0
19416.277,0,0,0,0,0,0,0,0,0,128,0,0,0,0
19456.278,0,0,0,0,0,0,0,0,0,128,0,0,0,0
19496.263,0,0,0,0,0,0,0,0,0,128,0,0,0,0
19536.223,0,0,0,0,0,0,0,0,0,128,0,0,0,0
19576.246,0,0,0,0,0,0,0,0,0,128,0,0,0,0
19616.286,0,0,0,0,0,0,0,0,0,128,0,0,0,0
19656.266,0,0,0,0,0,0,0,0,0,128,0,0,0,0
19696.327,0,0,0,0,0,0,0,0,0,128,0,0,0,0
19736.25,0,0,0,0,0,0,0,0,0,128,0,0,0,0
19776.234,0,0,0,0,0,0,0,0,0,128,0,0,0,0
19816.25,0,0,0,0,0,0,0,0,0,128,0,0,0,0
19856.277,0,0,0,0,0,0,0,0,0,128,0,0,0,0
19896.272,0,0,0,0,0,0,0,0,0,128,0,0,0,0
19936.289,0,0,0,0,0,0,0,0,0,128,0,0,0,0
19976.214,0,0,0,0,0,0,0,0,0,128,0,0,0,0
20016.25,0,0,0,0,0,0,0,0,0,128,0,0,0,0
20056.245,0,0,0,0,0,0,0,0,0,128,0,0,0,0
20096.277,0,0,0,0,0,0,0,0,0,128,0,0,0,0
20136.272,0,0,0,0,0,0,0,0,0,128,0,0,0,0
20176.285,0,0,0,0,0,0,0,0,0,128,0,0,0,0
20216.218,0,0,0,0,0,0,0,0,0,128,0,0,0,0
20256.281,0,0,0,0,0,0,0,0,0,128,0,0,0,0
20296.233,0,0,0,0,0,0,0,0,0,128,0,0,0,0
20336.279,0,0,0,0,0,0,0,0,0,128,0,0,0,0
20376.263,0,0,0,0,0,0,0,0,0,128,0,0,0,0
20416.277,0,0,0,0,0,0,0,0,0,128,0,0,0,0
20456.216,0,0,0,0,0,0,0,0,0,128,0,0,0,0
20496.247,0,0,0,0,0,0,0,0,0,128,0,0,0,0
20536.301,0,0,0,0,0,0,0,0,0,128,0,0,0,0
20576.277,0,0,0,0,0,0,0,0,0,128,0,0,0,0
20616.308,0,0,0,0,0,0,0,0,0,128,0,0,0,0
20656.248,0,0,0,0,0,0,0,0,0,128,0,0,0,0
20696.251,0,0,0,0,0,0,0,0,0,128,0,0,0,0
20736.259,0,0,0,0,0,0,0,0,0,128,0,0,0,0
20776.27,0,0,0,0,0,0,0,0,0,128,0,0,0,0
20816.293,0,0,0,0,0,0,0,0,0,128,0,0,0,0
20856.282,0,0,0,0,0,0,0,0,0,128,0,0,0,0
20896.226,0,0,0,0,0,0,0,0,0,128,0,0,0,0
20936.252,0,0,0,0,0,0,0,0,0,128,0,0,0,0
20976.239,0,0,0,0,0,0,0,0,0,128,0,0,0,0
21016.271,0,0,0,0,0,0,0,0,0,128,0,0,0,0
21056.297,0,0,0,0,0,0,0,0,0,128,0,0,0,0
21096.284,0,0,0,0,0,0,0,0,0,128,0,0,0,0
21136.219,0,0,0,0,0,0,0,0,0,128,0,0,0,0
21176.26,0,0,0,0,0,0,0,0,0,128,0,0,0,0
21216.234,0,0,0,0,0,0,0,0,0,128,0,0,0,0
21256.305,0,0,0,0,0,0,0,0,0,128,0,0,0,0
21296.285,0,0,0,0,0,0,0,0,0,128,0,0,0,0
21336.25,0,0,0,0,0,0,0,0,0,128,0,0,0,0
21376.218,0,0,0,0,0,0,0,0,0,128,0,0,0,0
21416.249,0,0,0,0,0,0,0,0,0,128,0,0,0,0
21456.291,0,0,0,0,0,0,0,0,0,128,0,0,0,0
21496.259,0,0,0,0,0,0,0,0,0,128,0,0,0,0
21536.311,0,0,0,0,0,0,0,0,0,128,0,0,0,0
21576.251,0,0,0,0,0,0,0,0,0,128,0,0,0,0
21616.244,0,0,0,0,0,0,0,0,0,128,0,0,0,0
21656.248,0,0,0,0,0,0,0,0,0,128,0,0,0,0
21696.274,0,0,0,0,0,0,0,0,0,128,0,0,0,0
21736.256,0,0,0,0,0,0,0,0,0,128,0,0,0,0
21776.278,0,0,0,0,0,0,0,0,0,128,0,0,0,0
21816.225,0,0,0,0,0,0,0,0,0,128,0,0,0,0
21856.259,0,0,0,0,0,0,0,0,0,128,0,0,0,0
21896.249,0,0,0,0,0,0,0,0,0,128,0,0,0,0
21936.296,0,0,0,0,0,0,0,0,0,128,0,0,0,0
21976.295,0,0,0,0,0,0,0,0,0,128,0,0,0,0
22016.279,0,0,0,0,0,0,0,0,0,128,0,0,0,0
22056.214,0,0,0,0,0,0,0,0,0,128,0,0,0,0
22096.249,0,0,0,0,0,0,0,0,0,128,0,0,0,0
22136.223,0,0,0,0,0,0,0,0,0,128,0,0,0,0
22176.282,0,0,0,0,0,0,0,0,0,128,0,0,0,0
22216.27,0,0,0,0,0,0,0,0,0,128,0,0,0,0
22256.242,0,0,0,0,0,0,0,0,0,128,0,0,0,0
22296.221,0,0,0,0,0,0,0,0,0,128,0,0,0,0
22336.252,0,0,0,0,0,0,0,0,0,128,0,0,0,0
22376.285,0,0,0,0,0,0,0,0,0,128,0,0,0,0
22416.273,0,0,0,0,0,0,0,0,0,128,0,0,0,0
22456.315,0,0,0,0,0,0,0,0,0,128,0,0,0,0
22496.242,0,0,0,0,0,0,0,0,0,128,0,0,0,0
22536.248,0,0,0,0,0,0,0,0,0,128,0,0,0,0
22576.241,0,0,0,0,0,0,0,0,0,128,0,0,0,0
22616.279,0,0,0,0,0,0,0,0,0,128,0,0,0,0
22656.27,0,0,0,0,0,0,0,0,0,128,0,0,0,0
22696.281,0,0,0,0,0,0,0,0,0,128,0,0,0,0
22736.24,0,0,0,0,0,0,0,0,0,128,0,0,0,0
22776.246,0,0,0,0,0,0,0,0,0,128,0,0,0,0
22816.267,0,0,0,0,0,0,0,0,0,128,0,0,0,0
22856.279,0,0,0,0,0,0,0,0,0,128,0,0,0,0
22896.264,0,0,0,0,0,0,0,0,0,128,0,0,0,0
