time_boot_ms,C,Q1,Q2,Q3,Q4
14056.244,0,1,0,0,0
14096.252,0,1,0,0,0
14136.293,0,1,0,0,0
14176.308,0,1,0,0,0
14216.271,0,1,0,0,0
14256.22,0,1,0,0,0
14296.25,0,1,0,0,0
14336.234,0,1,0,0,0
14376.284,0,1,0,0,0
14416.273,0,1,0,0,0
14456.277,0,1,0,0,0
14496.224,0,1,0,0,0
14536.25,0,1,0,0,0
14576.289,0,1,0,0,0
14616.302,0,1,0,0,0
14656.303,0,1,0,0,0
14696.248,0,1,0,0,0
14736.247,0,1,0,0,0
14776.247,0,1,0,0,0
14816.295,0,1,0,0,0
14856.289,0,1,0,0,0
14896.305,0,1,0,0,0
14936.214,0,1,0,0,0
14976.248,0,1,0,0,0
15016.243,0,1,0,0,0
15056.277,0,1,0,0,0
15096.266,0,1,0,0,0
15136.271,0,1,0,0,0
15176.236,0,1,0,0,0
15216.241,0,1,0,0,0
15256.22,0,1,0,0,0
15296.28,0,1,0,0,0
15336.277,0,1,0,0,0
15376.259,0,1,0,0,0
15416.247,0,1,0,0,0
15456.259,0,1,0,0,0
15496.275,0,1,0,0,0
15536.292,0,1,0,0,0
15576.29,0,1,0,0,0
15616.234,0,1,0,0,0
15656.245,0,1,0,0,0
15696.267,0,1,0,0,0
15736.275,0,1,0,0,0
15776.296,0,1,0,0,0
15816.304,0,1,0,0,0
15856.232,0,1,0,0,0
15896.253,0,1,0,0,0
15936.253,0,1,0,0,0
15976.275,0,1,0,0,0
16016.298,0,1,0,0,0
16056.288,0,1,0,0,0
16096.216,0,1,0,0,0
16136.253,0,1,0,0,0
16176.293,0,1,0,0,0
16216.265,0,1,0,0,0
16256.299,0,1,0,0,0
16296.279,0,1,0,0,0
16336.213,0,1,0,0,0
16376.253,0,1,0,0,0
16416.282,0,1,0,0,0
16456.293,0,1,0,0,0
16496.295,0,1,0,0,0
16536.271,0,1,0,0,0
16576.252,0,1,0,0,0
16616.24,0,1,0,0,0
16656.279,0,1,0,0,0
16696.3,0,1,0,0,0
16736.29,0,1,0,0,0
16776.217,0,1,0,0,0
16816.252,0,1,0,0,0
16856.239,0,1,0,0,0
16896.281,0,1,0,0,0
16936.301,0,1,0,0,0
16976.254,0,1,0,0,0
17016.225,0,1,0,0,0
17056.269,0,1,0,0,0
17096.278,0,1,0,0,0
17136.269,0,1,0,0,0
17176.314,0,1,0,0,0
17216.288,0,1,0,0,0
17256.228,0,1,0,0,0
17296.255,0,1,0,0,0
17336.268,0,1,0,0,0
17376.292,0,1,0,0,0
17416.295,0,1,0,0,0
17456.245,0,1,0,0,0
17496.247,0,1,0,0,0
17536.249,0,1,0,0,0
17576.299,0,1,0,0,0
17616.274,0,1,0,0,0
17656.285,0,1,0,0,0
17696.217,0,1,0,0,0
17736.251,0,1,0,0,0
17776.291,0,1,0,0,0
17816.284,0,1,0,0,0
17856.26,0,1,0,0,0
17896.271,0,1,0,0,0
17936.226,0,1,0,0,0
17976.252,0,1,0,0,0
18016.283,0,1,0,0,0
18056.296,0,1,0,0,0
18096.295,0,1,0,0,0
18136.249,0,1,0,0,0
18176.238,0,1,0,0,0
18216.253,0,1,0,0,0
18256.275,0,1,0,0,0
18296.311,0,1,0,0,0
18336.297,0,1,0,0,0
18376.223,0,1,0,0,0
18416.248,0,1,0,0,0
18456.249,0,1,0,0,0
18496.28,0,1,0,0,0
18536.299,0,1,0,0,0
18576.304,0,1,0,0,0
18616.213,0,1,0,0,0
18656.254,0,1,0,0,0
18696.308,0,1,0,0,0
18736.272,0,1,0,0,0
18776.294,0,1,0,0,0
18816.279,0,1,0,0,0
18856.218,0,1,0,0,0
18896.261,0,1,0,0,0
18936.282,0,1,0,0,0
18976.293,0,1,0,0,0
19016.302,0,1,0,0,0
19056.259,0,1,0,0,0
19096.242,0,1,0,0,0
19136.244,0,1,0,0,0
19176.28,0,1,0,0,0
19216.287,0,1,0,0,0
19256.27,0,1,0,0,0
19296.243,0,1,0,0,0
19336.251,0,1,0,0,0
19376.251,0,1,0,0,0
19416.277,0,1,0,0,0
19456.278,0,1,0,0,0
19496.263,0,1,0,0,0
19536.223,0,1,0,0,0
19576.246,0,1,0,0,0
19616.286,0,1,0,0,0
19656.266,0,1,0,0,0
19696.327,0,1,0,0,0
19736.25,0,1,0,0,0
19776.234,0,1,0,0,0
19816.25,0,1,0,0,0
19856.277,0,1,0,0,0
19896.272,0,1,0,0,0
19936.289,0,1,0,0,0
19976.214,0,1,0,0,0
20016.25,0,1,0,0,0
20056.245,0,1,0,0,0
20096.277,0,1,0,0,0
20136.272,0,1,0,0,0
20176.285,0,1,0,0,0
20216.218,0,1,0,0,0
20256.281,0,1,0,0,0
20296.233,0,1,0,0,0
20336.279,0,1,0,0,0
20376.263,0,1,0,0,0
20416.277,0,1,0,0,0
20456.216,0,1,0,0,0
20496.247,0,1,0,0,0
20536.301,0,1,0,0,0
20576.277,0,1,0,0,0
20616.308,0,1,0,0,0
20656.248,0,1,0,0,0
20696.251,0,1,0,0,0
20736.259,0,1,0,0,0
20776.27,0,1,0,0,0
20816.293,0,1,0,0,0
20856.282,0,1,0,0,0
20896.226,0,1,0,0,0
20936.252,0,1,0,0,0
20976.239,0,1,0,0,0
21016.271,0,1,0,0,0
21056.297,0,1,0,0,0
21096.284,0,1,0,0,0
21136.219,0,1,0,0,0
21176.26,0,1,0,0,0
21216.234,0,1,0,0,0
21256.305,0,1,0,0,0
21296.285,0,1,0,0,0
21336.25,0,1,0,0,0
21376.218,0,1,0,0,0
21416.249,0,1,0,0,0
21456.291,0,1,0,0,0
21496.259,0,1,0,0,0
21536.311,0,1,0,0,0
21576.251,0,1,0,0,0
21616.244,0,1,0,0,0
21656.248,0,1,0,0,0
21696.274,0,1,0,0,0
21736.256,0,1,0,0,0
21776.278,0,1,0,0,0
21816.225,0,1,0,0,0
21856.259,0,1,0,0,0
21896.249,0,1,0,0,0
21936.296,0,1,0,0,0
21976.295,0,1,0,0,0
22016.279,0,1,0,0,0
22056.214,0,1,0,0,0
22096.249,0,1,0,0,0
22136.223,0,1,0,0,0
22176.282,0,1,0,0,0
22216.27,0,1,0,0,0
22256.242,0,1,0,0,0
22296.221,0,1,0,0,0
22336.252,0,1,0,0,0
22376.285,0,1,0,0,0
22416.273,0,1,0,0,0
22456.315,0,1,0,0,0
22496.242,0,1,0,0,0
22536.248,0,1,0,0,0
22576.241,0,1,0,0,0
22616.279,0,1,0,0,0
22656.27,0,1,0,0,0
22696.281,0,1,0,0,0
22736.24,0,1,0,0,0
22776.246,0,1,0,0,0
22816.267,0,1,0,0,0
22856.279,0,1,0,0,0
22896.264,0,1,0,0,0
22936.269,0,1,0,0,0
22976.221,0,1,0,0,0
23016.254,0,1,0,0,0
23056.263,0,1,0,0,0
23096.292,0,1,0,0,0
23136.284,0,1,0,0,0
23176.294,0,1,0,0,0
23216.216,0,1,0,0,0
23256.245,0,1,0,0,0
23296.284,0,1,0,0,0
23336.265,0,1,0,0,0
23376.284,0,1,0,0,0
23416.232,0,1,0,0,0
23456.275,0,1,0,0,0
23496.243,0,1,0,0,0
23536.302,0,1,0,0,0
23576.297,0,1,0,0,0
23616.289,0,1,0,0,0
23656.241,0,1,0,0,0
23696.249,0,1,0,0,0
23736.241,0,1,0,0,0
23776.276,0,1,0,0,0
23816.31,0,1,0,0,0
23856.249,0,1,0,0,0
23896.212,0,1,0,0,0
23936.245,0,1,0,0,0
23976.281,0,1,0,0,0
24016.273,0,1,0,0,0
24056.312,0,1,0,0,0
24096.279,0,1,0,0,0
24136.228,0,1,0,0,0
24176.249,0,1,0,0,0
24216.283,0,1,0,0,0
24256.289,0,1,0,0,0
24296.3,0,1,0,0,0
24336.247,0,1,0,0,0
24376.251,0,1,0,0,0
24416.246,0,1,0,0,0
24456.292,0,1,0,0,0
24496.294,0,1,0,0,0
24536.283,0,1,0,0,0
24576.224,0,1,0,0,0
24616.249,0,1,0,0,0
24656.241,0,1,0,0,0
24696.288,0,1,0,0,0
24736.262,0,1,0,0,0
24776.25,0,1,0,0,0
24816.221,0,1,0,0,0
24856.249,0,1,0,0,0
24896.279,0,1,0,0,0
24936.286,0,1,0,0,0
24976.272,0,1,0,0,0
25016.254,0,1,0,0,0
25056.266,0,1,0,0,0
25096.246,0,1,0,0,0
25136.292,0,1,0,0,0
25176.294,0,1,0,0,0
25216.273,0,1,0,0,0
25256.214,0,1,0,0,0
25296.252,0,1,0,0,0
25336.246,0,1,0,0,0
25376.28,0,1,0,0,0
25416.305,0,1,0,0,0
25456.27,0,1,0,0,0
25496.241,0,1,0,0,0
25536.254,0,1,0,0,0
25576.225,0,1,0,0,0
25616.281,0,1,0,0,0
25656.283,0,1,0,0,0
25696.297,0,1,0,0,0
25736.227,0,1,0,0,0
25776.245,0,1,0,0,0
25816.294,0,1,0,0,0
25856.307,0,1,0,0,0
25896.297,0,1,0,0,0
25936.266,0,1,0,0,0
25976.245,0,1,0,0,0
26016.249,0,1,0,0,0
26056.292,0,1,0,0,0
26096.296,0,1,0,0,0
26136.292,0,1,0,0,0
26176.247,0,1,0,0,0
26216.245,0,1,0,0,0
26256.295,0,1,0,0,0
26296.285,0,1,0,0,0
26336.294,0,1,0,0,0
26376.267,0,1,0,0,0
26416.217,0,1,0,0,0
26456.281,0,1,0,0,0
26496.215,0,1,0,0,0
26536.295,0,1,0,0,0
26576.308,0,1,0,0,0
26616.263,0,1,0,0,0
26656.22,0,1,0,0,0
26696.253,0,1,0,0,0
26736.272,0,1,0,0,0
26776.286,0,1,0,0,0
26816.292,0,1,0,0,0
26856.227,0,1,0,0,0
26896.244,0,1,0,0,0
26936.257,0,1,0,0,0
26976.271,0,1,0,0,0
27016.293,0,1,0,0,0
27056.298,0,1,0,0,0
27096.214,0,1,0,0,0
27136.259,0,1,0,0,0
27176.242,0,1,0,0,0
27216.286,0,1,0,0,0
27256.259,0,1,0,0,0
27296.27,0,1,0,0,0
27336.218,0,1,0,0,0
27376.253,0,1,0,0,0
27416.283,0,1,0,0,0
27456.276,0,1,0,0,0
27496.297,0,1,0,0,0
27536.281,0,1,0,0,0
27576.216,0,1,0,0,0
27616.244,0,1,0,0,0
27656.284,0,1,0,0,0
27696.292,0,1,0,0,0
27736.28,0,1,0,0,0
27776.248,0,1,0,0,0
27816.249,0,1,0,0,0
27856.247,0,1,0,0,0
27896.279,0,1,0,0,0
27936.313,0,1,0,0,0
27976.291,0,1,0,0,0
28016.221,0,1,0,0,0
28056.248,0,1,0,0,0
28096.238,0,1,0,0,0
28136.279,0,1,0,0,0
28176.284,0,1,0,0,0
28216.286,0,1,0,0,0
28256.215,0,1,0,0,0
28296.251,0,1,0,0,0
28336.275,0,1,0,0,0
28376.259,0,1,0,0,0
28416.324,0,1,0,0,0
28456.268,0,1,0,0,0
28496.241,0,1,0,0,0
28536.253,0,1,0,0,0
28576.285,0,1,0,0,0
28616.292,0,1,0,0,0
28656.295,0,1,0,0,0
28696.216,0,1,0,0,0
28736.246,0,1,0,0,0
28776.242,0,1,0,0,0
28816.285,0,1,0,0,0
28856.302,0,1,0,0,0
28896.283,0,1,0,0,0
28936.235,0,1,0,0,0
28976.247,0,1,0,0,0
29016.227,0,1,0,0,0
29056.284,0,1,0,0,0
29096.274,0,1,0,0,0
29136.26,0,1,0,0,0
29176.222,0,1,0,0,0
29216.242,0,1,0,0,0
29256.28,0,1,0,0,0
29296.256,0,1,0,0,0
29336.294,0,1,0,0,0
29376.25,0,1,0,0,0
29416.245,0,1,0,0,0
29456.245,0,1,0,0,0
29496.272,0,1,0,0,0
29536.28,0,1,0,0,0
29576.279,0,1,0,0,0
29616.214,0,1,0,0,0
29656.251,0,1,0,0,0
29696.24,0,1,0,0,0
29736.279,0,1,0,0,0
29776.285,0,1,0,0,0
29816.268,0,1,0,0,0
29856.223,0,1,0,0,0
29896.244,0,1,0,0,0
29936.217,0,1,0,0,0
29976.289,0,1,0,0,0
30016.234,0,1,0,0,0
30056.278,0,1,0,0,0
30096.205,0,1,0,0,0
30136.241,0,1,0,0,0
30176.267,0,1,0,0,0
30216.237,0,1,0,0,0
30256.253,0,1,0,0,0
30296.226,0,1,0,0,0
30336.203,0,1,0,0,0
30376.239,0,1,0,0,0
30416.278,0,1,0,0,0
30456.287,0,1,0,0,0
30496.283,0,1,0,0,0
30536.208,0,1,0,0,0
30576.241,0,1,0,0,0
30616.229,0,1,0,0,0
30656.274,0,1,0,0,0
30696.288,0,1,0,0,0
30736.26,0,1,0,0,0
30776.223,0,1,0,0,0
30816.241,0,1,0,0,0
30856.255,0,1,0,0,0
30896.251,0,1,0,0,0
30936.316,0,1,0,0,0
30976.252,0,1,0,0,0
31016.229,0,1,0,0,0
31056.239,0,1,0,0,0
31096.259,0,1,0,0,0
31136.285,0,1,0,0,0
31176.288,0,1,0,0,0
31216.213,0,1,0,0,0
31256.231,0,1,0,0,0
31296.244,0,1,0,0,0
31336.268,0,1,0,0,0
31376.28,0,1,0,0,0
31416.271,0,1,0,0,0
31456.208,0,1,0,0,0
31496.261,0,1,0,0,0
31536.226,0,1,0,0,0
31576.27,0,1,0,0,0
31616.275,0,1,0,0,0
31656.248,0,1,0,0,0
31696.209,0,1,0,0,0
31736.232,0,1,0,0,0
31776.28,0,1,0,0,0
31816.247,0,1,0,0,0
31856.326,0,1,0,0,0
31896.242,0,1,0,0,0
31936.208,0,1,0,0,0
31976.237,0,1,0,0,0
32016.271,0,1,0,0,0
32056.256,0,1,0,0,0
32096.269,0,1,0,0,0
32136.202,0,1,0,0,0
32176.23,0,1,0,0,0
32216.25,0,1,0,0,0
32256.276,0,1,0,0,0
32296.271,0,1,0,0,0
32336.273,0,1,0,0,0
32376.207,0,1,0,0,0
32416.234,0,1,0,0,0
32456.223,0,1,0,0,0
32496.26,0,1,0,0,0
32536.247,0,1,0,0,0
32576.246,0,1,0,0,0
32616.212,0,1,0,0,0
32656.239,0,1,0,0,0
32696.28,0,1,0,0,0
32736.246,0,1,0,0,0
32776.279,0,1,0,0,0
32816.242,0,1,0,0,0
32856.234,0,1,0,0,0
32896.256,0,1,0,0,0
32936.274,0,1,0,0,0
32976.309,0,1,0,0,0
33016.28,0,1,0,0,0
33056.209,0,1,0,0,0
33096.229,0,1,0,0,0
33136.23,0,1,0,0,0
33176.281,0,1,0,0,0
33216.285,0,1,0,0,0
33256.248,0,1,0,0,0
33296.216,0,1,0,0,0
33336.27,0,1,0,0,0
33376.217,0,1,0,0,0
33416.27,0,1,0,0,0
33456.26,0,1,0,0,0
33496.25,0,1,0,0,0
33536.211,0,1,0,0,0
33576.237,0,1,0,0,0
33616.268,0,1,0,0,0
33656.284,0,1,0,0,0
33696.287,0,1,0,0,0
33736.238,0,1,0,0,0
33776.215,0,1,0,0,0
33816.24,0,1,0,0,0
33856.291,0,1,0,0,0
33896.29,0,1,0,0,0
33936.267,0,1,0,0,0
33976.222,0,1,0,0,0
34016.235,0,1,0,0,0
34056.23,0,1,0,0,0
34096.27,0,1,0,0,0
34136.284,0,1,0,0,0
34176.286,0,1,0,0,0
34216.224,0,1,0,0,0
34256.234,0,1,0,0,0
34296.255,0,1,0,0,0
34336.267,0,1,0,0,0
34376.304,0,1,0,0,0
34416.246,0,1,0,0,0
34456.247,0,1,0,0,0
34496.238,0,1,0,0,0
34536.27,0,1,0,0,0
34576.264,0,1,0,0,0
34616.274,0,1,0,0,0
34656.211,0,1,0,0,0
34696.227,0,1,0,0,0
34736.349,0,1,0,0,0
34776.264,0,1,0,0,0
34816.278,0,1,0,0,0
34856.268,0,1,0,0,0
34896.214,0,1,0,0,0
34936.243,0,1,0,0,0
34976.225,0,1,0,0,0
35016.273,0,1,0,0,0
35056.278,0,1,0,0,0
35096.273,0,1,0,0,0
35136.206,0,1,0,0,0
35176.25,0,1,0,0,0
35216.246,0,1,0,0,0
35256.251,0,1,0,0,0
35296.294,0,1,0,0,0
35336.267,0,1,0,0,0
35376.202,0,1,0,0,0
35416.24,0,1,0,0,0
35456.259,0,1,0,0,0
35496.285,0,1,0,0,0
35536.278,0,1,0,0,0
35576.261,0,1,0,0,0
35616.244,0,1,0,0,0
35656.256,0,1,0,0,0
35696.301,0,1,0,0,0
35736.293,0,1,0,0,0
35776.269,0,1,0,0,0
35816.216,0,1,0,0,0
35856.255,0,1,0,0,0
35896.221,0,1,0,0,0
35936.298,0,1,0,0,0
35976.271,0,1,0,0,0
36016.254,0,1,0,0,0
36056.216,0,1,0,0,0
36096.235,0,1,0,0,0
36136.257,0,1,0,0,0
36176.244,0,1,0,0,0
36216.283,0,1,0,0,0
36256.235,0,1,0,0,0
36296.242,0,1,0,0,0
36336.242,0,1,0,0,0
36376.269,0,1,0,0,0
36416.288,0,1,0,0,0
36456.271,0,1,0,0,0
36496.203,0,1,0,0,0
36536.245,0,1,0,0,0
36576.24,0,1,0,0,0
36616.273,0,1,0,0,0
36656.301,0,1,0,0,0
36696.273,0,1,0,0,0
36736.211,0,1,0,0,0
36776.236,0,1,0,0,0
36816.224,0,1,0,0,0
36856.263,0,1,0,0,0
36896.27,0,1,0,0,0
36936.258,0,1,0,0,0
36976.214,0,1,0,0,0
37016.244,0,1,0,0,0
37056.294,0,1,0,0,0
37096.254,0,1,0,0,0
37136.266,0,1,0,0,0
37176.254,0,1,0,0,0
37216.218,0,1,0,0,0
37256.255,0,1,0,0,0
37296.276,0,1,0,0,0
37336.317,0,1,0,0,0
37376.271,0,1,0,0,0
37416.224,0,1,0,0,0
37456.234,0,1,0,0,0
37496.238,0,1,0,0,0
37536.267,0,1,0,0,0
37576.279,0,1,0,0,0
37616.291,0,1,0,0,0
37656.224,0,1,0,0,0
37696.247,0,1,0,0,0
37736.207,0,1,0,0,0
37776.258,0,1,0,0,0
37816.317,0,1,0,0,0
37856.257,0,1,0,0,0
37896.207,0,1,0,0,0
37936.241,0,1,0,0,0
37976.295,0,1,0,0,0
38016.288,0,1,0,0,0
38056.326,0,1,0,0,0
38096.224,0,1,0,0,0
38136.238,0,1,0,0,0
38176.24,0,1,0,0,0
38216.261,0,1,0,0,0
38256.281,0,1,0,0,0
38296.295,0,1,0,0,0
38336.208,0,1,0,0,0
38376.239,0,1,0,0,0
38416.234,0,1,0,0,0
38456.272,0,1,0,0,0
38496.279,0,1,0,0,0
38536.266,0,1,0,0,0
38576.213,0,1,0,0,0
38616.244,0,1,0,0,0
38656.242,0,1,0,0,0
38696.261,0,1,0,0,0
38736.291,0,1,0,0,0
38776.26,0,1,0,0,0
38816.211,0,1,0,0,0
38856.238,0,1,0,0,0
38896.265,0,1,0,0,0
38936.293,0,1,0,0,0
38976.272,0,1,0,0,0
39016.264,0,1,0,0,0
39056.244,0,1,0,0,0
39096.239,0,1,0,0,0
39136.272,0,1,0,0,0
39176.263,0,1,0,0,0
39216.264,0,1,0,0,0
39256.211,0,1,0,0,0
39296.264,0,1,0,0,0
39336.223,0,1,0,0,0
39376.265,0,1,0,0,0
39416.249,0,1,0,0,0
39456.243,0,1,0,0,0
39496.209,0,1,0,0,0
39536.243,0,1,0,0,0
39576.276,0,1,0,0,0
39616.245,0,1,0,0,0
39656.292,0,1,0,0,0
39696.245,0,1,0,0,0
39736.204,0,1,0,0,0
39776.231,0,1,0,0,0
39816.263,0,1,0,0,0
39856.284,0,1,0,0,0
39896.288,0,1,0,0,0
39936.202,0,1,0,0,0
39976.235,0,1,0,0,0
40016.235,0,1,0,0,0
40056.271,0,1,0,0,0
40096.283,0,1,0,0,0
40136.283,0,1,0,0,0
40176.212,0,1,0,0,0
40216.232,0,1,0,0,0
40256.233,0,1,0,0,0
40296.265,0,1,0,0,0
40336.276,0,1,0,0,0
40376.237,0,1,0,0,0
40416.213,0,1,0,0,0
40456.233,0,1,0,0,0
40496.244,0,1,0,0,0
40536.29,0,1,0,0,0
40576.285,0,1,0,0,0
40616.239,0,1,0,0,0
40656.24,0,1,0,0,0
40696.232,0,1,0,0,0
40736.276,0,1,0,0,0
40776.282,0,1,0,0,0
40816.273,0,1,0,0,0
40856.228,0,1,0,0,0
40896.233,0,1,0,0,0
40936.247,0,1,0,0,0
40976.262,0,1,0,0,0
41016.279,0,1,0,0,0
41056.264,0,1,0,0,0
41096.206,0,1,0,0,0
41136.249,0,1,0,0,0
41176.21,0,1,0,0,0
41216.256,0,1,0,0,0
41256.282,0,1,0,0,0
41296.239,0,1,0,0,0
41336.202,0,1,0,0,0
41376.237,0,1,0,0,0
41416.27,0,1,0,0,0
41456.284,0,1,0,0,0
41496.293,0,1,0,0,0
41536.223,0,1,0,0,0
41576.202,0,1,0,0,0
41616.24,0,1,0,0,0
41656.285,0,1,0,0,0
41696.257,0,1,0,0,0
41736.265,0,1,0,0,0
41776.211,0,1,0,0,0
41816.237,0,1,0,0,0
41856.223,0,1,0,0,0
41896.264,0,1,0,0,0
41936.253,0,1,0,0,0
41976.249,0,1,0,0,0
42016.209,0,1,0,0,0
42056.254,0,1,0,0,0
42096.208,0,1,0,0,0
42136.264,0,1,0,0,0
42176.285,0,1,0,0,0
42216.24,0,1,0,0,0
42256.232,0,1,0,0,0
42296.244,0,1,0,0,0
42336.271,0,1,0,0,0
42376.28,0,1,0,0,0
42416.311,0,1,0,0,0
42456.212,0,1,0,0,0
42496.231,0,1,0,0,0
42536.234,0,1,0,0,0
42576.266,0,1,0,0,0
42616.284,0,1,0,0,0
42656.265,0,1,0,0,0
42696.219,0,1,0,0,0
42736.24,0,1,0,0,0
42776.241,0,1,0,0,0
42816.274,0,1,0,0,0
42856.267,0,1,0,0,0
42896.236,0,1,0,0,0
42936.214,0,1,0,0,0
42976.233,0,1,0,0,0
43016.24,0,1,0,0,0
43056.276,0,1,0,0,0
43096.289,0,1,0,0,0
43136.259,0,1,0,0,0
43176.206,0,1,0,0,0
43216.24,0,1,0,0,0
43256.26,0,1,0,0,0
